Date,Order ID,Item,Category,Quantity,Price,Amount,Cost
2026-06-01,ORD-47670,Beef Burger,Burgers,2,14,28,12.0
2026-06-01,ORD-63822,Coffee,Drinks,2,4,8,2.0
2026-06-01,ORD-90092,Caesar Salad,Salads,1,12,12,4.0
2026-06-01,ORD-83294,Tiramisu,Desserts,1,8,8,3.0
2026-06-01,ORD-87808,Coffee,Drinks,1,4,4,1.0
2026-06-01,ORD-50791,Bruschetta,Appetizers,1,7,7,2.5
2026-06-01,ORD-17611,Margherita Pizza,Pizza,2,15,30,10.0
2026-06-01,ORD-53103,Soda,Drinks,1,3,3,0.5
2026-06-01,ORD-42165,Soda,Drinks,1,3,3,0.5
2026-06-01,ORD-28109,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-01,ORD-80895,French Fries,Sides,3,5,15,4.5
2026-06-01,ORD-28934,Margherita Pizza,Pizza,3,15,45,15.0
2026-06-01,ORD-58707,Beef Burger,Burgers,1,14,14,6.0
2026-06-01,ORD-54779,Margherita Pizza,Pizza,5,15,75,25.0
2026-06-01,ORD-18174,Caesar Salad,Salads,1,12,12,4.0
2026-06-01,ORD-77212,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-01,ORD-18966,Tiramisu,Desserts,1,8,8,3.0
2026-06-01,ORD-66193,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-01,ORD-65284,Coffee,Drinks,2,4,8,2.0
2026-06-01,ORD-18068,Tiramisu,Desserts,1,8,8,3.0
2026-06-01,ORD-28294,Bruschetta,Appetizers,1,7,7,2.5
2026-06-01,ORD-89870,French Fries,Sides,2,5,10,3.0
2026-06-01,ORD-29807,Bruschetta,Appetizers,1,7,7,2.5
2026-06-01,ORD-62322,Coffee,Drinks,1,4,4,1.0
2026-06-01,ORD-98708,Caesar Salad,Salads,1,12,12,4.0
2026-06-02,ORD-87357,Caesar Salad,Salads,1,12,12,4.0
2026-06-02,ORD-76300,French Fries,Sides,1,5,5,1.5
2026-06-02,ORD-10634,Margherita Pizza,Pizza,3,15,45,15.0
2026-06-02,ORD-37653,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-02,ORD-27513,Tiramisu,Desserts,3,8,24,9.0
2026-06-02,ORD-59511,Chicken Wings,Appetizers,2,10,20,8.0
2026-06-02,ORD-26153,Coffee,Drinks,2,4,8,2.0
2026-06-02,ORD-63066,Beef Burger,Burgers,3,14,42,18.0
2026-06-02,ORD-88131,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-02,ORD-23072,Coffee,Drinks,2,4,8,2.0
2026-06-02,ORD-14335,Coffee,Drinks,1,4,4,1.0
2026-06-02,ORD-21114,Beef Burger,Burgers,1,14,14,6.0
2026-06-02,ORD-11323,Bruschetta,Appetizers,1,7,7,2.5
2026-06-02,ORD-58565,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-02,ORD-80621,Margherita Pizza,Pizza,3,15,45,15.0
2026-06-02,ORD-96620,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-02,ORD-21415,French Fries,Sides,1,5,5,1.5
2026-06-02,ORD-16146,Soda,Drinks,2,3,6,1.0
2026-06-02,ORD-86800,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-02,ORD-78153,Soda,Drinks,1,3,3,0.5
2026-06-02,ORD-47200,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-02,ORD-58450,French Fries,Sides,1,5,5,1.5
2026-06-02,ORD-59503,Caesar Salad,Salads,1,12,12,4.0
2026-06-02,ORD-73616,Margherita Pizza,Pizza,4,15,60,20.0
2026-06-02,ORD-24036,Beef Burger,Burgers,2,14,28,12.0
2026-06-02,ORD-94663,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-02,ORD-26108,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-02,ORD-69229,Margherita Pizza,Pizza,4,15,60,20.0
2026-06-02,ORD-42255,Soda,Drinks,3,3,9,1.5
2026-06-02,ORD-75669,French Fries,Sides,3,5,15,4.5
2026-06-02,ORD-96616,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-02,ORD-75565,Soda,Drinks,1,3,3,0.5
2026-06-02,ORD-72199,Coffee,Drinks,3,4,12,3.0
2026-06-02,ORD-45342,French Fries,Sides,1,5,5,1.5
2026-06-02,ORD-46131,Soda,Drinks,2,3,6,1.0
2026-06-02,ORD-99725,Soda,Drinks,2,3,6,1.0
2026-06-02,ORD-14560,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-02,ORD-91709,Tiramisu,Desserts,2,8,16,6.0
2026-06-02,ORD-93916,Soda,Drinks,2,3,6,1.0
2026-06-02,ORD-59750,Tiramisu,Desserts,3,8,24,9.0
2026-06-02,ORD-53267,Chicken Wings,Appetizers,2,10,20,8.0
2026-06-02,ORD-15337,Tiramisu,Desserts,1,8,8,3.0
2026-06-02,ORD-96856,Caesar Salad,Salads,2,12,24,8.0
2026-06-02,ORD-67009,French Fries,Sides,3,5,15,4.5
2026-06-02,ORD-86801,Tiramisu,Desserts,2,8,16,6.0
2026-06-02,ORD-14710,Margherita Pizza,Pizza,2,15,30,10.0
2026-06-02,ORD-57816,Margherita Pizza,Pizza,4,15,60,20.0
2026-06-02,ORD-94916,Tiramisu,Desserts,1,8,8,3.0
2026-06-02,ORD-79091,Beef Burger,Burgers,3,14,42,18.0
2026-06-02,ORD-66896,French Fries,Sides,1,5,5,1.5
2026-06-03,ORD-27674,Tiramisu,Desserts,2,8,16,6.0
2026-06-03,ORD-21791,Soda,Drinks,3,3,9,1.5
2026-06-03,ORD-72810,Bruschetta,Appetizers,1,7,7,2.5
2026-06-03,ORD-65873,Margherita Pizza,Pizza,4,15,60,20.0
2026-06-03,ORD-84374,Soda,Drinks,1,3,3,0.5
2026-06-03,ORD-14364,French Fries,Sides,1,5,5,1.5
2026-06-03,ORD-24262,Tiramisu,Desserts,1,8,8,3.0
2026-06-03,ORD-27998,French Fries,Sides,2,5,10,3.0
2026-06-03,ORD-35978,Tiramisu,Desserts,2,8,16,6.0
2026-06-03,ORD-93377,Bruschetta,Appetizers,1,7,7,2.5
2026-06-03,ORD-93394,Soda,Drinks,2,3,6,1.0
2026-06-03,ORD-90136,Soda,Drinks,2,3,6,1.0
2026-06-03,ORD-59204,Margherita Pizza,Pizza,4,15,60,20.0
2026-06-03,ORD-93854,Coffee,Drinks,1,4,4,1.0
2026-06-03,ORD-51562,Soda,Drinks,3,3,9,1.5
2026-06-03,ORD-20996,Margherita Pizza,Pizza,4,15,60,20.0
2026-06-03,ORD-33363,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-03,ORD-62568,Tiramisu,Desserts,2,8,16,6.0
2026-06-03,ORD-45309,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-03,ORD-24256,Soda,Drinks,2,3,6,1.0
2026-06-03,ORD-91883,Soda,Drinks,1,3,3,0.5
2026-06-03,ORD-89593,French Fries,Sides,1,5,5,1.5
2026-06-03,ORD-51143,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-03,ORD-45409,French Fries,Sides,2,5,10,3.0
2026-06-03,ORD-16591,Coffee,Drinks,1,4,4,1.0
2026-06-03,ORD-41178,Margherita Pizza,Pizza,3,15,45,15.0
2026-06-03,ORD-59962,French Fries,Sides,1,5,5,1.5
2026-06-03,ORD-39758,French Fries,Sides,1,5,5,1.5
2026-06-03,ORD-53140,Margherita Pizza,Pizza,5,15,75,25.0
2026-06-03,ORD-45115,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-03,ORD-19634,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-03,ORD-85708,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-03,ORD-34994,Soda,Drinks,3,3,9,1.5
2026-06-03,ORD-66460,Tiramisu,Desserts,2,8,16,6.0
2026-06-04,ORD-48449,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-04,ORD-37204,Beef Burger,Burgers,2,14,28,12.0
2026-06-04,ORD-35248,Soda,Drinks,2,3,6,1.0
2026-06-04,ORD-14690,French Fries,Sides,3,5,15,4.5
2026-06-04,ORD-70109,Soda,Drinks,2,3,6,1.0
2026-06-04,ORD-88561,Bruschetta,Appetizers,1,7,7,2.5
2026-06-04,ORD-19879,Tiramisu,Desserts,1,8,8,3.0
2026-06-04,ORD-42300,Coffee,Drinks,1,4,4,1.0
2026-06-04,ORD-45201,French Fries,Sides,2,5,10,3.0
2026-06-04,ORD-90855,Margherita Pizza,Pizza,2,15,30,10.0
2026-06-04,ORD-58809,French Fries,Sides,3,5,15,4.5
2026-06-04,ORD-60078,Beef Burger,Burgers,2,14,28,12.0
2026-06-04,ORD-49289,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-04,ORD-33418,Coffee,Drinks,1,4,4,1.0
2026-06-04,ORD-31928,Beef Burger,Burgers,3,14,42,18.0
2026-06-04,ORD-32445,Coffee,Drinks,1,4,4,1.0
2026-06-04,ORD-58599,Beef Burger,Burgers,3,14,42,18.0
2026-06-04,ORD-87925,Tiramisu,Desserts,3,8,24,9.0
2026-06-04,ORD-25471,French Fries,Sides,1,5,5,1.5
2026-06-04,ORD-59216,Tiramisu,Desserts,1,8,8,3.0
2026-06-04,ORD-73940,Beef Burger,Burgers,3,14,42,18.0
2026-06-04,ORD-67497,Coffee,Drinks,2,4,8,2.0
2026-06-04,ORD-84992,Beef Burger,Burgers,3,14,42,18.0
2026-06-04,ORD-39204,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-04,ORD-47918,Beef Burger,Burgers,3,14,42,18.0
2026-06-04,ORD-29106,Tiramisu,Desserts,1,8,8,3.0
2026-06-04,ORD-79980,Chicken Wings,Appetizers,2,10,20,8.0
2026-06-04,ORD-17178,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-04,ORD-52710,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-04,ORD-15302,Soda,Drinks,1,3,3,0.5
2026-06-04,ORD-71239,Margherita Pizza,Pizza,2,15,30,10.0
2026-06-04,ORD-18988,Caesar Salad,Salads,1,12,12,4.0
2026-06-04,ORD-61073,Soda,Drinks,3,3,9,1.5
2026-06-04,ORD-72658,Coffee,Drinks,3,4,12,3.0
2026-06-04,ORD-32586,Caesar Salad,Salads,3,12,36,12.0
2026-06-04,ORD-51199,Coffee,Drinks,2,4,8,2.0
2026-06-04,ORD-33966,Tiramisu,Desserts,2,8,16,6.0
2026-06-04,ORD-15747,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-04,ORD-31266,Tiramisu,Desserts,1,8,8,3.0
2026-06-04,ORD-81786,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-04,ORD-61875,Tiramisu,Desserts,1,8,8,3.0
2026-06-04,ORD-85328,Beef Burger,Burgers,2,14,28,12.0
2026-06-04,ORD-63037,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-04,ORD-19744,Coffee,Drinks,2,4,8,2.0
2026-06-04,ORD-90280,Tiramisu,Desserts,3,8,24,9.0
2026-06-04,ORD-63676,Margherita Pizza,Pizza,2,15,30,10.0
2026-06-04,ORD-70624,Beef Burger,Burgers,2,14,28,12.0
2026-06-04,ORD-60433,Tiramisu,Desserts,3,8,24,9.0
2026-06-05,ORD-48312,Caesar Salad,Salads,2,12,24,8.0
2026-06-05,ORD-31828,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-05,ORD-15062,Coffee,Drinks,3,4,12,3.0
2026-06-05,ORD-56353,Soda,Drinks,1,3,3,0.5
2026-06-05,ORD-89855,Tiramisu,Desserts,3,8,24,9.0
2026-06-05,ORD-66836,Tiramisu,Desserts,1,8,8,3.0
2026-06-05,ORD-58808,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-05,ORD-91346,Soda,Drinks,3,3,9,1.5
2026-06-05,ORD-66500,Coffee,Drinks,2,4,8,2.0
2026-06-05,ORD-29611,Soda,Drinks,3,3,9,1.5
2026-06-05,ORD-95910,Tiramisu,Desserts,1,8,8,3.0
2026-06-05,ORD-86554,Tiramisu,Desserts,3,8,24,9.0
2026-06-05,ORD-40877,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-05,ORD-63950,Chicken Wings,Appetizers,2,10,20,8.0
2026-06-05,ORD-23379,Coffee,Drinks,1,4,4,1.0
2026-06-05,ORD-46509,French Fries,Sides,2,5,10,3.0
2026-06-05,ORD-84243,Margherita Pizza,Pizza,5,15,75,25.0
2026-06-05,ORD-87902,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-05,ORD-83152,Soda,Drinks,2,3,6,1.0
2026-06-05,ORD-94016,Margherita Pizza,Pizza,2,15,30,10.0
2026-06-05,ORD-99081,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-05,ORD-11584,Caesar Salad,Salads,3,12,36,12.0
2026-06-05,ORD-15211,Tiramisu,Desserts,1,8,8,3.0
2026-06-05,ORD-10445,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-05,ORD-98531,Beef Burger,Burgers,3,14,42,18.0
2026-06-05,ORD-69117,Tiramisu,Desserts,2,8,16,6.0
2026-06-05,ORD-40014,Caesar Salad,Salads,3,12,36,12.0
2026-06-05,ORD-49900,Caesar Salad,Salads,3,12,36,12.0
2026-06-05,ORD-45175,French Fries,Sides,1,5,5,1.5
2026-06-05,ORD-78572,Beef Burger,Burgers,3,14,42,18.0
2026-06-05,ORD-43196,Soda,Drinks,1,3,3,0.5
2026-06-05,ORD-99360,Soda,Drinks,2,3,6,1.0
2026-06-05,ORD-11349,Coffee,Drinks,2,4,8,2.0
2026-06-05,ORD-89629,Coffee,Drinks,3,4,12,3.0
2026-06-05,ORD-68766,Caesar Salad,Salads,1,12,12,4.0
2026-06-05,ORD-85709,Soda,Drinks,2,3,6,1.0
2026-06-05,ORD-18824,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-05,ORD-20814,Tiramisu,Desserts,3,8,24,9.0
2026-06-05,ORD-53202,Soda,Drinks,1,3,3,0.5
2026-06-05,ORD-89110,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-05,ORD-83304,French Fries,Sides,3,5,15,4.5
2026-06-05,ORD-77731,Tiramisu,Desserts,3,8,24,9.0
2026-06-05,ORD-99295,Coffee,Drinks,1,4,4,1.0
2026-06-05,ORD-46626,Tiramisu,Desserts,3,8,24,9.0
2026-06-05,ORD-85256,French Fries,Sides,1,5,5,1.5
2026-06-05,ORD-10624,French Fries,Sides,2,5,10,3.0
2026-06-05,ORD-30962,French Fries,Sides,2,5,10,3.0
2026-06-05,ORD-82572,Tiramisu,Desserts,3,8,24,9.0
2026-06-05,ORD-13439,French Fries,Sides,3,5,15,4.5
2026-06-05,ORD-56149,Tiramisu,Desserts,2,8,16,6.0
2026-06-05,ORD-69510,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-05,ORD-79236,Coffee,Drinks,3,4,12,3.0
2026-06-05,ORD-14160,French Fries,Sides,3,5,15,4.5
2026-06-05,ORD-92843,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-05,ORD-42662,Tiramisu,Desserts,3,8,24,9.0
2026-06-05,ORD-67188,Tiramisu,Desserts,2,8,16,6.0
2026-06-05,ORD-57928,Soda,Drinks,2,3,6,1.0
2026-06-05,ORD-79552,Bruschetta,Appetizers,1,7,7,2.5
2026-06-05,ORD-79294,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-05,ORD-62678,Soda,Drinks,2,3,6,1.0
2026-06-05,ORD-82575,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-05,ORD-12838,Coffee,Drinks,1,4,4,1.0
2026-06-05,ORD-97390,French Fries,Sides,3,5,15,4.5
2026-06-05,ORD-64521,Coffee,Drinks,1,4,4,1.0
2026-06-05,ORD-82534,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-05,ORD-37917,Margherita Pizza,Pizza,2,15,30,10.0
2026-06-05,ORD-23910,Coffee,Drinks,1,4,4,1.0
2026-06-05,ORD-52802,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-05,ORD-86040,Margherita Pizza,Pizza,4,15,60,20.0
2026-06-05,ORD-53474,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-05,ORD-57480,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-05,ORD-33292,Tiramisu,Desserts,1,8,8,3.0
2026-06-05,ORD-48767,Margherita Pizza,Pizza,3,15,45,15.0
2026-06-05,ORD-23166,Soda,Drinks,1,3,3,0.5
2026-06-05,ORD-15315,Beef Burger,Burgers,2,14,28,12.0
2026-06-05,ORD-52133,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-05,ORD-56774,French Fries,Sides,1,5,5,1.5
2026-06-05,ORD-59986,Caesar Salad,Salads,2,12,24,8.0
2026-06-05,ORD-92219,Beef Burger,Burgers,2,14,28,12.0
2026-06-05,ORD-89896,Beef Burger,Burgers,2,14,28,12.0
2026-06-05,ORD-13298,Caesar Salad,Salads,1,12,12,4.0
2026-06-05,ORD-64874,Beef Burger,Burgers,3,14,42,18.0
2026-06-05,ORD-44720,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-05,ORD-26441,French Fries,Sides,3,5,15,4.5
2026-06-05,ORD-86394,Beef Burger,Burgers,1,14,14,6.0
2026-06-05,ORD-61094,Bruschetta,Appetizers,1,7,7,2.5
2026-06-05,ORD-45793,Margherita Pizza,Pizza,2,15,30,10.0
2026-06-05,ORD-68111,Coffee,Drinks,1,4,4,1.0
2026-06-05,ORD-20261,French Fries,Sides,1,5,5,1.5
2026-06-05,ORD-58646,Soda,Drinks,3,3,9,1.5
2026-06-05,ORD-86822,Beef Burger,Burgers,2,14,28,12.0
2026-06-05,ORD-97107,Margherita Pizza,Pizza,4,15,60,20.0
2026-06-05,ORD-17172,Margherita Pizza,Pizza,5,15,75,25.0
2026-06-05,ORD-94173,Coffee,Drinks,2,4,8,2.0
2026-06-05,ORD-74025,French Fries,Sides,3,5,15,4.5
2026-06-05,ORD-44451,Tiramisu,Desserts,1,8,8,3.0
2026-06-05,ORD-10683,Beef Burger,Burgers,1,14,14,6.0
2026-06-05,ORD-13582,Margherita Pizza,Pizza,3,15,45,15.0
2026-06-05,ORD-99314,Beef Burger,Burgers,2,14,28,12.0
2026-06-05,ORD-51947,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-05,ORD-77582,Tiramisu,Desserts,1,8,8,3.0
2026-06-05,ORD-30007,Caesar Salad,Salads,3,12,36,12.0
2026-06-05,ORD-27346,Tiramisu,Desserts,3,8,24,9.0
2026-06-05,ORD-69019,Caesar Salad,Salads,2,12,24,8.0
2026-06-05,ORD-20395,Tiramisu,Desserts,2,8,16,6.0
2026-06-05,ORD-22920,Margherita Pizza,Pizza,3,15,45,15.0
2026-06-05,ORD-18049,Beef Burger,Burgers,3,14,42,18.0
2026-06-05,ORD-50146,Caesar Salad,Salads,3,12,36,12.0
2026-06-05,ORD-52726,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-05,ORD-24062,Soda,Drinks,2,3,6,1.0
2026-06-05,ORD-45601,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-05,ORD-60698,Soda,Drinks,2,3,6,1.0
2026-06-05,ORD-69204,Tiramisu,Desserts,2,8,16,6.0
2026-06-05,ORD-77702,French Fries,Sides,3,5,15,4.5
2026-06-05,ORD-74315,Margherita Pizza,Pizza,4,15,60,20.0
2026-06-05,ORD-89335,Margherita Pizza,Pizza,4,15,60,20.0
2026-06-05,ORD-85093,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-05,ORD-57919,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-05,ORD-23968,Margherita Pizza,Pizza,5,15,75,25.0
2026-06-05,ORD-76631,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-05,ORD-20646,Soda,Drinks,2,3,6,1.0
2026-06-06,ORD-96626,Soda,Drinks,2,3,6,1.0
2026-06-06,ORD-18081,French Fries,Sides,3,5,15,4.5
2026-06-06,ORD-66282,Bruschetta,Appetizers,1,7,7,2.5
2026-06-06,ORD-36597,Beef Burger,Burgers,3,14,42,18.0
2026-06-06,ORD-30044,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-06,ORD-79558,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-06,ORD-78942,Beef Burger,Burgers,1,14,14,6.0
2026-06-06,ORD-63301,Coffee,Drinks,2,4,8,2.0
2026-06-06,ORD-67693,Coffee,Drinks,3,4,12,3.0
2026-06-06,ORD-12674,French Fries,Sides,3,5,15,4.5
2026-06-06,ORD-68260,Coffee,Drinks,2,4,8,2.0
2026-06-06,ORD-35645,Soda,Drinks,2,3,6,1.0
2026-06-06,ORD-60879,Soda,Drinks,3,3,9,1.5
2026-06-06,ORD-29464,Margherita Pizza,Pizza,3,15,45,15.0
2026-06-06,ORD-88857,Chicken Wings,Appetizers,2,10,20,8.0
2026-06-06,ORD-18099,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-06,ORD-83552,Caesar Salad,Salads,2,12,24,8.0
2026-06-06,ORD-92588,Soda,Drinks,3,3,9,1.5
2026-06-06,ORD-13795,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-06,ORD-39992,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-06,ORD-50795,French Fries,Sides,1,5,5,1.5
2026-06-06,ORD-55547,Caesar Salad,Salads,3,12,36,12.0
2026-06-06,ORD-65957,Margherita Pizza,Pizza,2,15,30,10.0
2026-06-06,ORD-19529,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-06,ORD-10941,Soda,Drinks,3,3,9,1.5
2026-06-06,ORD-25358,Soda,Drinks,1,3,3,0.5
2026-06-06,ORD-44296,Tiramisu,Desserts,1,8,8,3.0
2026-06-06,ORD-62914,Soda,Drinks,2,3,6,1.0
2026-06-06,ORD-50973,Soda,Drinks,1,3,3,0.5
2026-06-06,ORD-45202,Tiramisu,Desserts,3,8,24,9.0
2026-06-06,ORD-99129,Caesar Salad,Salads,1,12,12,4.0
2026-06-06,ORD-29330,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-06,ORD-26628,Caesar Salad,Salads,1,12,12,4.0
2026-06-06,ORD-16813,Soda,Drinks,1,3,3,0.5
2026-06-06,ORD-32099,Tiramisu,Desserts,1,8,8,3.0
2026-06-06,ORD-56190,French Fries,Sides,2,5,10,3.0
2026-06-06,ORD-97222,Coffee,Drinks,2,4,8,2.0
2026-06-06,ORD-67153,Beef Burger,Burgers,2,14,28,12.0
2026-06-06,ORD-38508,Soda,Drinks,3,3,9,1.5
2026-06-06,ORD-52806,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-06,ORD-85988,French Fries,Sides,1,5,5,1.5
2026-06-06,ORD-74480,Coffee,Drinks,3,4,12,3.0
2026-06-06,ORD-38842,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-06,ORD-24326,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-06,ORD-27916,Soda,Drinks,3,3,9,1.5
2026-06-06,ORD-47800,Tiramisu,Desserts,3,8,24,9.0
2026-06-06,ORD-74078,Bruschetta,Appetizers,1,7,7,2.5
2026-06-06,ORD-11908,Coffee,Drinks,3,4,12,3.0
2026-06-06,ORD-77147,Soda,Drinks,2,3,6,1.0
2026-06-06,ORD-39441,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-06,ORD-12353,Caesar Salad,Salads,2,12,24,8.0
2026-06-06,ORD-77523,Beef Burger,Burgers,3,14,42,18.0
2026-06-06,ORD-94674,Soda,Drinks,3,3,9,1.5
2026-06-06,ORD-30360,Bruschetta,Appetizers,1,7,7,2.5
2026-06-06,ORD-20624,Caesar Salad,Salads,1,12,12,4.0
2026-06-06,ORD-11782,Tiramisu,Desserts,1,8,8,3.0
2026-06-06,ORD-60319,Coffee,Drinks,1,4,4,1.0
2026-06-06,ORD-68102,Tiramisu,Desserts,2,8,16,6.0
2026-06-06,ORD-16781,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-06-06,ORD-82329,Caesar Salad,Salads,2,12,24,8.0
2026-06-06,ORD-11851,Caesar Salad,Salads,3,12,36,12.0
2026-06-06,ORD-43603,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-06,ORD-23091,Tiramisu,Desserts,1,8,8,3.0
2026-06-06,ORD-73662,Coffee,Drinks,1,4,4,1.0
2026-06-06,ORD-26590,Soda,Drinks,1,3,3,0.5
2026-06-06,ORD-68210,Chicken Wings,Appetizers,3,10,30,12.0
2026-06-06,ORD-28651,Soda,Drinks,1,3,3,0.5
2026-06-06,ORD-48575,French Fries,Sides,3,5,15,4.5
2026-06-06,ORD-74086,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-06,ORD-40314,Caesar Salad,Salads,1,12,12,4.0
2026-06-06,ORD-61301,Caesar Salad,Salads,1,12,12,4.0
2026-06-06,ORD-48960,Caesar Salad,Salads,2,12,24,8.0
2026-06-06,ORD-74541,Caesar Salad,Salads,3,12,36,12.0
2026-06-06,ORD-44243,Margherita Pizza,Pizza,5,15,75,25.0
2026-06-06,ORD-42047,Coffee,Drinks,1,4,4,1.0
2026-06-06,ORD-10693,Tiramisu,Desserts,3,8,24,9.0
2026-06-06,ORD-17882,French Fries,Sides,1,5,5,1.5
2026-06-06,ORD-45128,Tiramisu,Desserts,2,8,16,6.0
2026-06-06,ORD-69024,Beef Burger,Burgers,3,14,42,18.0
2026-06-06,ORD-53650,Chicken Wings,Appetizers,2,10,20,8.0
2026-06-07,ORD-79692,Beef Burger,Burgers,3,14,42,18.0
2026-06-07,ORD-25654,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-07,ORD-23761,Beef Burger,Burgers,3,14,42,18.0
2026-06-07,ORD-85879,Margherita Pizza,Pizza,2,15,30,10.0
2026-06-07,ORD-56630,Coffee,Drinks,2,4,8,2.0
2026-06-07,ORD-36250,Tiramisu,Desserts,2,8,16,6.0
2026-06-07,ORD-56718,Soda,Drinks,1,3,3,0.5
2026-06-07,ORD-76260,Chicken Wings,Appetizers,2,10,20,8.0
2026-06-07,ORD-49350,Caesar Salad,Salads,3,12,36,12.0
2026-06-07,ORD-98336,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-07,ORD-65024,Tiramisu,Desserts,3,8,24,9.0
2026-06-07,ORD-50480,Soda,Drinks,1,3,3,0.5
2026-06-07,ORD-90102,Beef Burger,Burgers,2,14,28,12.0
2026-06-07,ORD-78935,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-07,ORD-28372,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-07,ORD-91963,Beef Burger,Burgers,2,14,28,12.0
2026-06-07,ORD-63306,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-07,ORD-36677,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-06-07,ORD-27808,French Fries,Sides,2,5,10,3.0
2026-06-07,ORD-85092,Tiramisu,Desserts,3,8,24,9.0
2026-06-07,ORD-10061,Beef Burger,Burgers,1,14,14,6.0
2026-06-07,ORD-33452,Coffee,Drinks,3,4,12,3.0
2026-06-07,ORD-84948,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-06-07,ORD-60252,Tiramisu,Desserts,3,8,24,9.0
2026-06-07,ORD-65715,Beef Burger,Burgers,2,14,28,12.0
2026-06-07,ORD-10751,Coffee,Drinks,1,4,4,1.0
2026-06-07,ORD-40138,Tiramisu,Desserts,3,8,24,9.0
2026-06-07,ORD-48466,Margherita Pizza,Pizza,3,15,45,15.0
2026-06-07,ORD-58450,Chicken Wings,Appetizers,1,10,10,4.0
2026-06-07,ORD-78537,Pepperoni Pizza,Pizza,2,18,36,12.0
