Date,Invoice #,Customer Name,Product,Qty,Unit Price,Amount,Cost
2026-06-12,INV-595493,Small Dealer 19,Low Stock Item,285,200,57000,37050
2026-06-12,INV-823826,MegaMart Corp,Gadget Lite,424,90,38160,23320
2026-06-12,INV-293264,Small Dealer 11,Standard Widget,269,80,21520,13450
2026-06-12,INV-178911,BigBuy Distribution,Low Stock Item,388,200,77600,50440
2026-06-12,INV-920847,Small Dealer 23,Standard Widget,345,80,27600,17250
2026-06-12,INV-509307,Small Dealer 22,Gadget Lite,323,90,29070,17765
2026-06-12,INV-986086,Small Dealer 11,Declining Product,196,100,19600,12740
2026-06-13,INV-507813,Small Dealer 16,Gadget Lite,398,90,35820,21890
2026-06-13,INV-266233,SuperStore Inc,Budget Widget,68,30,2040,1224
2026-06-13,INV-277243,SuperStore Inc,Standard Widget,490,80,39200,24500
2026-06-13,INV-923054,BigBuy Distribution,Gadget Pro,115,250,28750,20125
2026-06-13,INV-809474,SuperStore Inc,Gadget Lite,141,90,12690,7755
2026-06-13,INV-820600,MegaMart Corp,Low Stock Item,299,200,59800,38870
2026-06-13,INV-159644,Small Dealer 4,Standard Widget,275,80,22000,13750
2026-06-13,INV-494350,BigBuy Distribution,Gadget Pro,461,250,115250,80675
2026-06-13,INV-783872,BigBuy Distribution,Declining Product,418,100,41800,27170
2026-06-13,INV-177844,BigBuy Distribution,Budget Widget,184,30,5520,3312
2026-06-13,INV-654991,SuperStore Inc,Gadget Pro,444,250,111000,77700
2026-06-13,INV-247733,BigBuy Distribution,Standard Widget,325,80,26000,16250
2026-06-13,INV-866125,MegaMart Corp,Low Stock Item,274,200,54800,35620
2026-06-13,INV-608290,SuperStore Inc,Gadget Pro,104,250,26000,18200
2026-06-13,INV-886641,BigBuy Distribution,Declining Product,64,100,6400,4160
2026-06-13,INV-764773,SuperStore Inc,Gadget Pro,107,250,26750,18725
2026-06-14,INV-782108,BigBuy Distribution,Budget Widget,343,30,10290,6174
2026-06-14,INV-136240,Small Dealer 6,Budget Widget,330,30,9900,5940
2026-06-14,INV-176879,Small Dealer 13,Low Stock Item,163,200,32600,21190
2026-06-14,INV-654380,SuperStore Inc,Standard Widget,290,80,23200,14500
2026-06-14,INV-962919,BigBuy Distribution,Gadget Pro,416,250,104000,72800
2026-06-14,INV-900489,BigBuy Distribution,Low Stock Item,398,200,79600,51740
2026-06-14,INV-650801,SuperStore Inc,Gadget Lite,25,90,2250,1375
2026-06-14,INV-519696,MegaMart Corp,Standard Widget,370,80,29600,18500
2026-06-14,INV-632250,SuperStore Inc,Low Stock Item,25,200,5000,3250
2026-06-15,INV-400106,BigBuy Distribution,Gadget Pro,268,250,67000,46900
2026-06-15,INV-973103,SuperStore Inc,Standard Widget,420,80,33600,21000
2026-06-15,INV-282227,MegaMart Corp,Gadget Lite,111,90,9990,6105
2026-06-15,INV-619865,BigBuy Distribution,Gadget Pro,263,250,65750,46025
2026-06-15,INV-919292,Small Dealer 7,Gadget Lite,296,90,26640,16280
2026-06-15,INV-715870,Small Dealer 25,Premium Widget,376,150,56400,45120
2026-06-15,INV-419217,BigBuy Distribution,Premium Widget,420,150,63000,50400
2026-06-15,INV-148923,SuperStore Inc,Gadget Pro,133,250,33250,23275
2026-06-15,INV-445453,Small Dealer 16,Low Stock Item,259,200,51800,33670
2026-06-15,INV-925337,Small Dealer 13,Low Stock Item,376,200,75200,48880
2026-06-15,INV-683154,MegaMart Corp,Low Stock Item,72,200,14400,9360
2026-06-15,INV-651141,Small Dealer 2,Premium Widget,425,150,63750,51000
2026-06-15,INV-274201,Small Dealer 16,Budget Widget,246,30,7380,4428
2026-06-15,INV-339492,BigBuy Distribution,Gadget Pro,466,250,116500,81550
2026-06-15,INV-562175,MegaMart Corp,Declining Product,364,100,36400,23660
2026-06-15,INV-237515,MegaMart Corp,Standard Widget,39,80,3120,1950
2026-06-15,INV-613090,Small Dealer 4,Standard Widget,46,80,3680,2300
2026-06-15,INV-117785,SuperStore Inc,Gadget Lite,394,90,35460,21670
2026-06-15,INV-247383,BigBuy Distribution,Standard Widget,454,80,36320,22700
2026-06-15,INV-678191,SuperStore Inc,Low Stock Item,288,200,57600,37440
2026-06-15,INV-740714,MegaMart Corp,Low Stock Item,172,200,34400,22360
2026-06-15,INV-575558,Small Dealer 4,Declining Product,453,100,45300,29445
2026-06-15,INV-693943,SuperStore Inc,Premium Widget,293,150,43950,35160
2026-06-15,INV-201569,BigBuy Distribution,Budget Widget,125,30,3750,2250
2026-06-15,INV-582013,Small Dealer 1,Gadget Lite,45,90,4050,2475
2026-06-15,INV-167565,MegaMart Corp,Gadget Lite,175,90,15750,9625
2026-06-15,INV-304439,BigBuy Distribution,Standard Widget,89,80,7120,4450
2026-06-15,INV-794686,MegaMart Corp,Premium Widget,120,150,18000,14400
2026-06-15,INV-991889,MegaMart Corp,Standard Widget,25,80,2000,1250
2026-06-16,INV-972961,Small Dealer 18,Gadget Lite,56,90,5040,3080
2026-06-16,INV-892269,MegaMart Corp,Premium Widget,453,150,67950,54360
2026-06-16,INV-829922,SuperStore Inc,Budget Widget,34,30,1020,612
2026-06-16,INV-871564,Small Dealer 18,Premium Widget,232,150,34800,27840
2026-06-16,INV-467872,Small Dealer 7,Gadget Pro,360,250,90000,63000
2026-06-16,INV-217477,MegaMart Corp,Budget Widget,23,30,690,414
2026-06-16,INV-238461,Small Dealer 23,Standard Widget,225,80,18000,11250
2026-06-16,INV-984036,MegaMart Corp,Premium Widget,169,150,25350,20280
2026-06-16,INV-356118,Small Dealer 9,Declining Product,258,100,25800,16770
2026-06-16,INV-949489,SuperStore Inc,Gadget Pro,48,250,12000,8400
2026-06-16,INV-332090,Small Dealer 11,Premium Widget,115,150,17250,13800
2026-06-16,INV-564655,Small Dealer 1,Low Stock Item,212,200,42400,27560
2026-06-16,INV-967202,BigBuy Distribution,Gadget Lite,489,90,44010,26895
2026-06-16,INV-424428,Small Dealer 10,Premium Widget,254,150,38100,30480
2026-06-16,INV-762454,MegaMart Corp,Budget Widget,300,30,9000,5400
2026-06-16,INV-347989,Small Dealer 14,Budget Widget,132,30,3960,2376
2026-06-16,INV-336231,MegaMart Corp,Gadget Lite,206,90,18540,11330
2026-06-16,INV-391452,Small Dealer 17,Budget Widget,256,30,7680,4608
2026-06-16,INV-435632,BigBuy Distribution,Premium Widget,311,150,46650,37320
2026-06-16,INV-129008,Small Dealer 1,Gadget Pro,15,250,3750,2625
2026-06-16,INV-248491,Small Dealer 10,Premium Widget,210,150,31500,25200
2026-06-16,INV-197017,Small Dealer 16,Budget Widget,32,30,960,576
2026-06-16,INV-779881,Small Dealer 14,Low Stock Item,133,200,26600,17290
2026-06-16,INV-970702,SuperStore Inc,Budget Widget,12,30,360,216
2026-06-16,INV-905870,Small Dealer 8,Low Stock Item,140,200,28000,18200
2026-06-17,INV-478278,Small Dealer 12,Gadget Lite,441,90,39690,24255
2026-06-17,INV-404562,BigBuy Distribution,Gadget Pro,377,250,94250,65975
2026-06-17,INV-269173,BigBuy Distribution,Budget Widget,339,30,10170,6102
2026-06-17,INV-776965,BigBuy Distribution,Premium Widget,400,150,60000,48000
2026-06-17,INV-277400,Small Dealer 1,Standard Widget,119,80,9520,5950
2026-06-17,INV-729194,SuperStore Inc,Budget Widget,63,30,1890,1134
2026-06-17,INV-880276,BigBuy Distribution,Premium Widget,217,150,32550,26040
2026-06-17,INV-610241,BigBuy Distribution,Premium Widget,446,150,66900,53520
2026-06-17,INV-879068,Small Dealer 2,Declining Product,71,100,7100,4615
2026-06-17,INV-596144,MegaMart Corp,Declining Product,246,100,24600,15990
2026-06-17,INV-198716,MegaMart Corp,Budget Widget,215,30,6450,3870
2026-06-17,INV-252428,Small Dealer 21,Standard Widget,348,80,27840,17400
2026-06-17,INV-397558,Small Dealer 17,Gadget Pro,494,250,123500,86450
2026-06-17,INV-552232,Small Dealer 24,Low Stock Item,355,200,71000,46150
2026-06-17,INV-767374,BigBuy Distribution,Gadget Pro,455,250,113750,79625
2026-06-17,INV-110651,BigBuy Distribution,Declining Product,94,100,9400,6110
2026-06-17,INV-682703,MegaMart Corp,Budget Widget,442,30,13260,7956
2026-06-17,INV-338413,Small Dealer 3,Premium Widget,434,150,65100,52080
2026-06-17,INV-398115,BigBuy Distribution,Budget Widget,126,30,3780,2268
2026-06-17,INV-405628,SuperStore Inc,Premium Widget,139,150,20850,16680
2026-06-17,INV-882458,Small Dealer 24,Gadget Pro,450,250,112500,78750
2026-06-17,INV-559107,BigBuy Distribution,Low Stock Item,489,200,97800,63570
2026-06-17,INV-411000,Small Dealer 11,Standard Widget,42,80,3360,2100
2026-06-17,INV-687132,SuperStore Inc,Budget Widget,17,30,510,306
2026-06-17,INV-747193,Small Dealer 2,Standard Widget,331,80,26480,16550
2026-06-17,INV-467097,Small Dealer 14,Gadget Pro,308,250,77000,53900
2026-06-17,INV-366628,MegaMart Corp,Budget Widget,227,30,6810,4086
2026-06-17,INV-722333,SuperStore Inc,Gadget Pro,81,250,20250,14175
2026-06-17,INV-139868,SuperStore Inc,Gadget Pro,57,250,14250,9975
2026-06-17,INV-646001,Small Dealer 20,Premium Widget,299,150,44850,35880
2026-06-18,INV-646849,SuperStore Inc,Premium Widget,340,150,51000,40800
2026-06-18,INV-143206,BigBuy Distribution,Declining Product,236,100,23600,15340
2026-06-18,INV-548677,SuperStore Inc,Premium Widget,411,150,61650,49320
2026-06-18,INV-451929,MegaMart Corp,Budget Widget,96,30,2880,1728
2026-06-18,INV-184160,MegaMart Corp,Gadget Pro,347,250,86750,60725
2026-06-18,INV-541724,BigBuy Distribution,Premium Widget,240,150,36000,28800
2026-06-18,INV-703977,MegaMart Corp,Low Stock Item,24,200,4800,3120
2026-06-18,INV-133114,MegaMart Corp,Declining Product,357,100,35700,23205
2026-06-18,INV-908828,MegaMart Corp,Declining Product,189,100,18900,12285
2026-06-18,INV-219130,BigBuy Distribution,Standard Widget,293,80,23440,14650
2026-06-18,INV-891824,BigBuy Distribution,Standard Widget,118,80,9440,5900
2026-06-18,INV-208341,Small Dealer 24,Declining Product,472,100,47200,30680
2026-06-18,INV-713461,BigBuy Distribution,Standard Widget,420,80,33600,21000
2026-06-18,INV-214387,BigBuy Distribution,Budget Widget,232,30,6960,4176
2026-06-18,INV-501360,MegaMart Corp,Gadget Lite,440,90,39600,24200
2026-06-18,INV-977362,SuperStore Inc,Gadget Pro,219,250,54750,38325
2026-06-18,INV-956262,Small Dealer 16,Declining Product,294,100,29400,19110
2026-06-18,INV-150056,MegaMart Corp,Budget Widget,470,30,14100,8460
2026-06-18,INV-813556,SuperStore Inc,Premium Widget,391,150,58650,46920
2026-06-18,INV-968403,SuperStore Inc,Standard Widget,416,80,33280,20800
2026-06-18,INV-473484,Small Dealer 19,Low Stock Item,89,200,17800,11570
2026-06-18,INV-278920,MegaMart Corp,Low Stock Item,306,200,61200,39780
2026-06-18,INV-646273,MegaMart Corp,Premium Widget,83,150,12450,9960
2026-06-18,INV-212269,SuperStore Inc,Gadget Lite,436,90,39240,23980
2026-06-18,INV-260566,BigBuy Distribution,Gadget Pro,449,250,112250,78575
2026-06-18,INV-358070,SuperStore Inc,Standard Widget,15,80,1200,750
2026-06-18,INV-667808,BigBuy Distribution,Gadget Lite,381,90,34290,20955
2026-06-18,INV-223544,Small Dealer 11,Gadget Lite,298,90,26820,16390
2026-06-18,INV-690136,MegaMart Corp,Gadget Lite,439,90,39510,24145
2026-06-18,INV-465836,Small Dealer 17,Premium Widget,408,150,61200,48960
2026-06-18,INV-908840,MegaMart Corp,Gadget Lite,319,90,28710,17545
2026-06-18,INV-455322,Small Dealer 2,Gadget Lite,450,90,40500,24750
2026-06-18,INV-951292,BigBuy Distribution,Low Stock Item,125,200,25000,16250
2026-06-18,INV-119462,BigBuy Distribution,Low Stock Item,158,200,31600,20540
2026-06-18,INV-586453,SuperStore Inc,Gadget Pro,253,250,63250,44275
2026-06-18,INV-822081,Small Dealer 19,Standard Widget,366,80,29280,18300
2026-06-18,INV-228994,Small Dealer 19,Gadget Lite,341,90,30690,18755
2026-06-18,INV-613390,Small Dealer 11,Premium Widget,442,150,66300,53040
2026-06-19,INV-471191,SuperStore Inc,Premium Widget,318,150,47700,38160
2026-06-19,INV-465271,Small Dealer 10,Gadget Lite,166,90,14940,9130
2026-06-19,INV-557696,Small Dealer 9,Premium Widget,445,150,66750,53400
2026-06-19,INV-634600,MegaMart Corp,Budget Widget,136,30,4080,2448
2026-06-19,INV-825433,MegaMart Corp,Premium Widget,405,150,60750,48600
2026-06-19,INV-490760,Small Dealer 11,Gadget Pro,420,250,105000,73500
2026-06-19,INV-728583,SuperStore Inc,Low Stock Item,171,200,34200,22230
2026-06-19,INV-495452,Small Dealer 20,Standard Widget,298,80,23840,14900
2026-06-19,INV-850776,SuperStore Inc,Standard Widget,94,80,7520,4700
2026-06-19,INV-339454,MegaMart Corp,Budget Widget,495,30,14850,8910
2026-06-19,INV-765531,MegaMart Corp,Standard Widget,356,80,28480,17800
2026-06-19,INV-442323,BigBuy Distribution,Gadget Pro,30,250,7500,5250
2026-06-19,INV-214514,SuperStore Inc,Gadget Pro,422,250,105500,73850
2026-06-19,INV-344919,Small Dealer 9,Premium Widget,360,150,54000,43200
2026-06-19,INV-997502,MegaMart Corp,Declining Product,343,100,34300,22295
2026-06-19,INV-565523,BigBuy Distribution,Gadget Lite,269,90,24210,14795
2026-06-19,INV-772074,BigBuy Distribution,Low Stock Item,53,200,10600,6890
2026-06-19,INV-471429,SuperStore Inc,Premium Widget,487,150,73050,58440
2026-06-19,INV-208291,Small Dealer 21,Premium Widget,308,150,46200,36960
2026-06-19,INV-381045,MegaMart Corp,Standard Widget,358,80,28640,17900
2026-06-19,INV-362513,MegaMart Corp,Declining Product,236,100,23600,15340
2026-06-19,INV-170655,Small Dealer 7,Declining Product,33,100,3300,2145
2026-06-19,INV-302142,MegaMart Corp,Low Stock Item,144,200,28800,18720
2026-06-19,INV-806703,MegaMart Corp,Budget Widget,450,30,13500,8100
2026-06-19,INV-886024,MegaMart Corp,Gadget Lite,233,90,20970,12815
2026-06-19,INV-213930,SuperStore Inc,Premium Widget,43,150,6450,5160
2026-06-19,INV-278861,Small Dealer 10,Declining Product,469,100,46900,30485
2026-06-19,INV-664844,MegaMart Corp,Budget Widget,246,30,7380,4428
2026-06-19,INV-427193,MegaMart Corp,Gadget Pro,186,250,46500,32550
2026-06-19,INV-537842,SuperStore Inc,Budget Widget,416,30,12480,7488
2026-06-19,INV-783574,Small Dealer 15,Standard Widget,42,80,3360,2100
2026-06-19,INV-442691,SuperStore Inc,Low Stock Item,283,200,56600,36790
2026-06-19,INV-778557,MegaMart Corp,Premium Widget,289,150,43350,34680
2026-06-19,INV-675478,BigBuy Distribution,Budget Widget,124,30,3720,2232
2026-06-19,INV-800339,MegaMart Corp,Budget Widget,290,30,8700,5220
2026-06-19,INV-209103,BigBuy Distribution,Gadget Pro,465,250,116250,81375
2026-06-20,INV-655236,SuperStore Inc,Premium Widget,275,150,41250,33000
2026-06-20,INV-377455,Small Dealer 29,Gadget Pro,415,250,103750,72625
2026-06-20,INV-139580,Small Dealer 17,Gadget Pro,327,250,81750,57225
2026-06-20,INV-398144,Small Dealer 22,Standard Widget,154,80,12320,7700
2026-06-20,INV-682742,Small Dealer 26,Gadget Pro,104,250,26000,18200
2026-06-20,INV-374630,Small Dealer 27,Standard Widget,50,80,4000,2500
2026-06-20,INV-189531,BigBuy Distribution,Premium Widget,274,150,41100,32880
2026-06-20,INV-718106,MegaMart Corp,Gadget Lite,87,90,7830,4785
2026-06-20,INV-420370,Small Dealer 17,Gadget Pro,13,250,3250,2275
2026-06-20,INV-913937,BigBuy Distribution,Standard Widget,11,80,880,550
2026-06-20,INV-341022,Small Dealer 17,Gadget Lite,388,90,34920,21340
2026-06-20,INV-521360,MegaMart Corp,Gadget Pro,51,250,12750,8925
2026-06-20,INV-293904,SuperStore Inc,Budget Widget,307,30,9210,5526
2026-06-20,INV-526898,Small Dealer 7,Low Stock Item,363,200,72600,47190
2026-06-20,INV-345226,MegaMart Corp,Standard Widget,459,80,36720,22950
2026-06-20,INV-832590,Small Dealer 16,Gadget Pro,77,250,19250,13475
2026-06-20,INV-918884,SuperStore Inc,Gadget Lite,366,90,32940,20130
2026-06-20,INV-462131,BigBuy Distribution,Premium Widget,196,150,29400,23520
2026-06-20,INV-482776,Small Dealer 22,Low Stock Item,104,200,20800,13520
2026-06-21,INV-283402,MegaMart Corp,Premium Widget,487,150,73050,58440
2026-06-21,INV-426011,MegaMart Corp,Standard Widget,267,80,21360,13350
2026-06-21,INV-523272,BigBuy Distribution,Declining Product,242,100,24200,15730
2026-06-21,INV-595008,BigBuy Distribution,Declining Product,17,100,1700,1105
2026-06-21,INV-656535,BigBuy Distribution,Gadget Pro,138,250,34500,24150
2026-06-21,INV-131753,MegaMart Corp,Budget Widget,365,30,10950,6570
2026-06-21,INV-282068,MegaMart Corp,Declining Product,48,100,4800,3120
2026-06-21,INV-739193,BigBuy Distribution,Standard Widget,237,80,18960,11850
2026-06-21,INV-444913,BigBuy Distribution,Gadget Pro,286,250,71500,50050
2026-06-21,INV-893596,Small Dealer 19,Standard Widget,492,80,39360,24600
2026-06-21,INV-262804,Small Dealer 25,Low Stock Item,467,200,93400,60710
2026-06-21,INV-569802,Small Dealer 26,Standard Widget,413,80,33040,20650
2026-06-21,INV-546377,BigBuy Distribution,Premium Widget,150,150,22500,18000
2026-06-21,INV-356991,MegaMart Corp,Low Stock Item,172,200,34400,22360
2026-06-21,INV-864538,Small Dealer 14,Low Stock Item,274,200,54800,35620
2026-06-21,INV-275524,MegaMart Corp,Premium Widget,234,150,35100,28080
2026-06-21,INV-971843,Small Dealer 11,Declining Product,354,100,35400,23010
2026-06-21,INV-154511,Small Dealer 25,Standard Widget,128,80,10240,6400
2026-06-21,INV-812163,Small Dealer 13,Declining Product,43,100,4300,2795
2026-06-21,INV-257722,BigBuy Distribution,Premium Widget,444,150,66600,53280
2026-06-21,INV-558776,MegaMart Corp,Budget Widget,160,30,4800,2880
2026-06-21,INV-311336,MegaMart Corp,Premium Widget,297,150,44550,35640
2026-06-21,INV-568121,Small Dealer 5,Budget Widget,290,30,8700,5220
2026-06-21,INV-546408,Small Dealer 18,Gadget Pro,294,250,73500,51450
2026-06-21,INV-940050,Small Dealer 16,Standard Widget,421,80,33680,21050
2026-06-21,INV-837670,SuperStore Inc,Declining Product,22,100,2200,1430
2026-06-21,INV-781742,MegaMart Corp,Low Stock Item,458,200,91600,59540
2026-06-21,INV-351845,Small Dealer 21,Premium Widget,371,150,55650,44520
2026-06-22,INV-477208,BigBuy Distribution,Premium Widget,228,150,34200,27360
2026-06-22,INV-532940,Small Dealer 10,Premium Widget,367,150,55050,44040
2026-06-22,INV-535377,SuperStore Inc,Gadget Pro,122,250,30500,21350
2026-06-22,INV-358568,BigBuy Distribution,Standard Widget,355,80,28400,17750
2026-06-22,INV-631839,SuperStore Inc,Declining Product,473,100,47300,30745
2026-06-22,INV-574886,MegaMart Corp,Budget Widget,256,30,7680,4608
2026-06-22,INV-690199,SuperStore Inc,Low Stock Item,195,200,39000,25350
2026-06-22,INV-629637,BigBuy Distribution,Budget Widget,183,30,5490,3294
2026-06-22,INV-943753,MegaMart Corp,Low Stock Item,358,200,71600,46540
2026-06-22,INV-405803,BigBuy Distribution,Standard Widget,235,80,18800,11750
2026-06-22,INV-895432,BigBuy Distribution,Standard Widget,107,80,8560,5350
2026-06-22,INV-236867,SuperStore Inc,Premium Widget,154,150,23100,18480
2026-06-22,INV-468477,SuperStore Inc,Premium Widget,103,150,15450,12360
2026-06-22,INV-226397,Small Dealer 13,Declining Product,89,100,8900,5785
2026-06-22,INV-747861,Small Dealer 26,Low Stock Item,98,200,19600,12740
2026-06-22,INV-175103,BigBuy Distribution,Low Stock Item,289,200,57800,37570
2026-06-22,INV-103531,Small Dealer 25,Premium Widget,380,150,57000,45600
2026-06-22,INV-318442,Small Dealer 15,Gadget Pro,220,250,55000,38500
2026-06-22,INV-333615,Small Dealer 19,Budget Widget,11,30,330,198
2026-06-22,INV-132452,Small Dealer 17,Gadget Lite,381,90,34290,20955
2026-06-22,INV-755502,SuperStore Inc,Budget Widget,56,30,1680,1008
2026-06-22,INV-110073,BigBuy Distribution,Gadget Lite,291,90,26190,16005
2026-06-22,INV-225958,SuperStore Inc,Budget Widget,173,30,5190,3114
2026-06-23,INV-722421,MegaMart Corp,Low Stock Item,432,200,86400,56160
2026-06-23,INV-989153,MegaMart Corp,Gadget Lite,263,90,23670,14465
2026-06-23,INV-929112,Small Dealer 17,Standard Widget,329,80,26320,16450
2026-06-23,INV-752719,MegaMart Corp,Standard Widget,75,80,6000,3750
2026-06-23,INV-932927,MegaMart Corp,Gadget Pro,251,250,62750,43925
2026-06-23,INV-144885,SuperStore Inc,Standard Widget,193,80,15440,9650
2026-06-23,INV-482144,SuperStore Inc,Budget Widget,239,30,7170,4302
2026-06-23,INV-496389,SuperStore Inc,Budget Widget,276,30,8280,4968
2026-06-23,INV-111277,MegaMart Corp,Low Stock Item,46,200,9200,5980
2026-06-23,INV-103338,Small Dealer 22,Declining Product,396,100,39600,25740
2026-06-24,INV-453772,MegaMart Corp,Gadget Lite,465,90,41850,25575
2026-06-24,INV-851907,Small Dealer 16,Standard Widget,277,80,22160,13850
2026-06-24,INV-700041,SuperStore Inc,Premium Widget,36,150,5400,4320
2026-06-24,INV-497964,MegaMart Corp,Gadget Pro,230,250,57500,40250
2026-06-24,INV-170085,Small Dealer 14,Gadget Lite,355,90,31950,19525
2026-06-24,INV-496850,Small Dealer 7,Premium Widget,235,150,35250,28200
2026-06-24,INV-406049,BigBuy Distribution,Standard Widget,160,80,12800,8000
2026-06-24,INV-836499,Small Dealer 13,Low Stock Item,247,200,49400,32110
2026-06-24,INV-323265,BigBuy Distribution,Premium Widget,160,150,24000,19200
2026-06-24,INV-749908,BigBuy Distribution,Gadget Lite,208,90,18720,11440
2026-06-24,INV-479520,Small Dealer 11,Declining Product,415,100,41500,26975
