Date,Invoice Number,Customer,Product,Quantity,Unit Price,Revenue,Cost
2026-06-08,INV-42949,Customer Alpha,Widget C,29,412.45,11961.05,8043.5
2026-06-08,INV-47757,Customer Gamma,Gadget X,9,437.5,3937.5,2517.9
2026-06-08,INV-90117,Customer Epsilon,Widget A,74,128.29,9493.46,6924.91
2026-06-08,INV-24532,Customer Gamma,Gadget Y,52,313.14,16283.28,11992.4
2026-06-08,INV-65234,Customer Delta,Gadget Y,34,330.08,11222.72,6824.18
2026-06-08,INV-36769,Customer Beta,Widget C,43,445.13,19140.59,11768.55
2026-06-08,INV-40882,Customer Gamma,Gadget Y,97,335.03,32497.91,26634.23
2026-06-08,INV-14634,Customer Alpha,Gadget X,73,453.12,33077.76,25660.82
2026-06-08,INV-20563,Customer Alpha,Widget C,54,303.09,16366.86,12326.02
2026-06-08,INV-14666,Customer Delta,Gadget Y,17,142.55,2423.35,1479.3
2026-06-08,INV-49769,Customer Epsilon,Gadget X,29,328.67,9531.43,6747.1
2026-06-08,INV-35712,Customer Alpha,Widget B,8,22.91,183.28,145.79
2026-06-08,INV-82416,Customer Epsilon,Gadget Y,49,344.15,16863.35,13228.98
2026-06-09,INV-65945,Customer Delta,Widget A,99,194.84,19289.16,12177.43
2026-06-09,INV-58196,Customer Beta,Gadget Y,15,224.6,3369.0,2777.02
2026-06-09,INV-40413,Customer Beta,Widget C,44,223.9,9851.6,6053.62
2026-06-09,INV-80283,Customer Epsilon,Widget A,2,121.29,242.58,190.88
2026-06-09,INV-17455,Customer Alpha,Gadget Y,2,437.9,875.8,580.2
2026-06-09,INV-51173,Customer Alpha,Widget A,17,224.89,3823.13,2563.98
2026-06-09,INV-27002,Customer Epsilon,Widget C,84,446.31,37490.04,31848.62
2026-06-09,INV-20011,Customer Delta,Gadget Y,62,332.22,20597.64,15739.64
2026-06-09,INV-56787,Customer Epsilon,Widget C,27,252.52,6818.04,5344.01
2026-06-09,INV-82273,Customer Delta,Widget B,92,158.33,14566.36,10076.04
2026-06-09,INV-80964,Customer Beta,Widget C,68,447.56,30434.08,20686.49
2026-06-09,INV-91509,Customer Alpha,Gadget Y,7,179.85,1258.95,884.67
2026-06-09,INV-78287,Customer Gamma,Gadget X,11,109.74,1207.14,765.67
2026-06-09,INV-28607,Customer Gamma,Widget B,95,280.95,26690.25,16833.19
2026-06-09,INV-24973,Customer Beta,Widget A,90,225.74,20316.6,16071.41
2026-06-09,INV-49375,Customer Delta,Widget A,5,142.45,712.25,532.09
2026-06-09,INV-12470,Customer Alpha,Widget A,36,428.74,15434.64,10742.26
2026-06-09,INV-34173,Customer Delta,Gadget X,57,31.76,1810.32,1179.3
2026-06-09,INV-55587,Customer Epsilon,Gadget X,7,333.6,2335.2,1419.4
2026-06-09,INV-44410,Customer Epsilon,Widget A,97,447.65,43422.05,36069.6
2026-06-10,INV-66039,Customer Gamma,Widget A,93,416.33,38718.69,27432.93
2026-06-10,INV-98862,Customer Alpha,Widget A,71,200.17,14212.07,11090.02
2026-06-10,INV-78014,Customer Epsilon,Widget C,60,217.68,13060.8,10184.88
2026-06-10,INV-41224,Customer Beta,Widget C,49,238.99,11710.51,9932.31
2026-06-10,INV-21211,Customer Alpha,Widget B,36,401.8,14464.8,12117.77
2026-06-10,INV-90681,Customer Epsilon,Widget B,38,175.39,6664.82,4656.38
2026-06-10,INV-89691,Customer Gamma,Widget C,35,333.02,11655.7,9273.35
2026-06-10,INV-44670,Customer Alpha,Widget A,40,288.54,11541.6,7851.14
2026-06-10,INV-14850,Customer Delta,Widget B,60,18.46,1107.6,667.02
2026-06-10,INV-17678,Customer Delta,Widget C,82,423.72,34745.04,22739.26
2026-06-10,INV-18394,Customer Alpha,Gadget Y,36,449.55,16183.8,11941.41
2026-06-11,INV-74871,Customer Gamma,Widget B,99,395.5,39154.5,26033.25
2026-06-11,INV-95980,Customer Beta,Widget B,81,95.5,7735.5,6326.17
2026-06-11,INV-76416,Customer Beta,Widget A,15,330.75,4961.25,3205.28
2026-06-11,INV-17970,Customer Epsilon,Gadget X,41,30.56,1252.96,976.48
2026-06-11,INV-56312,Customer Gamma,Widget C,3,342.41,1027.23,836.55
2026-06-11,INV-76445,Customer Alpha,Gadget Y,77,125.0,9625.0,6037.67
2026-06-11,INV-84758,Customer Alpha,Gadget X,66,47.95,3164.7,2060.25
2026-06-11,INV-28753,Customer Delta,Widget C,10,324.52,3245.2,2657.7
2026-06-11,INV-63495,Customer Gamma,Widget A,78,396.2,30903.6,21130.23
2026-06-11,INV-15847,Customer Delta,Widget C,38,314.74,11960.12,7655.41
2026-06-11,INV-51039,Customer Beta,Widget C,76,22.51,1710.76,1286.94
2026-06-11,INV-59655,Customer Epsilon,Gadget Y,75,359.29,26946.75,22500.13
2026-06-11,INV-95093,Customer Alpha,Gadget Y,85,365.87,31098.95,21622.24
2026-06-11,INV-92617,Customer Alpha,Widget A,29,287.05,8324.45,7071.23
2026-06-11,INV-79174,Customer Delta,Gadget Y,69,369.19,25474.11,20682.4
2026-06-11,INV-51541,Customer Epsilon,Widget A,61,333.01,20313.61,14830.64
2026-06-11,INV-41860,Customer Beta,Widget C,74,153.6,11366.4,7513.27
2026-06-11,INV-41594,Customer Beta,Widget C,59,164.26,9691.34,8170.76
2026-06-11,INV-20019,Customer Delta,Gadget X,47,49.05,2305.35,1706.22
2026-06-12,INV-84624,Customer Epsilon,Gadget X,30,229.99,6899.7,4862.31
2026-06-12,INV-86645,Customer Epsilon,Widget B,32,390.46,12494.72,8770.1
2026-06-12,INV-25461,Customer Epsilon,Widget B,34,399.97,13598.98,9320.65
2026-06-12,INV-74775,Customer Delta,Widget A,54,257.46,13902.84,8857.49
2026-06-12,INV-44521,Customer Beta,Widget B,59,17.6,1038.4,654.4
2026-06-12,INV-66547,Customer Delta,Gadget Y,96,59.49,5711.04,4668.0
2026-06-12,INV-60870,Customer Beta,Widget A,10,74.87,748.7,611.48
2026-06-12,INV-48455,Customer Gamma,Gadget X,17,207.14,3521.38,2603.13
2026-06-12,INV-15929,Customer Gamma,Widget A,44,299.82,13192.08,9948.9
2026-06-12,INV-67106,Customer Gamma,Widget A,58,456.23,26461.34,20049.97
2026-06-12,INV-87274,Customer Delta,Widget C,90,75.96,6836.4,4415.38
2026-06-12,INV-58480,Customer Alpha,Gadget Y,20,448.84,8976.8,6718.13
2026-06-12,INV-87080,Customer Delta,Gadget X,42,224.91,9446.22,6868.98
2026-06-12,INV-83941,Customer Alpha,Widget C,30,155.7,4671.0,3200.94
2026-06-12,INV-47389,Customer Epsilon,Gadget Y,75,259.03,19427.25,16163.68
2026-06-12,INV-15496,Customer Delta,Widget C,41,381.08,15624.28,13099.06
2026-06-13,INV-23037,Customer Epsilon,Gadget X,36,291.82,10505.52,7919.79
2026-06-13,INV-67529,Customer Gamma,Widget C,22,68.09,1497.98,1001.34
2026-06-13,INV-89451,Customer Beta,Widget B,37,470.21,17397.77,11567.03
2026-06-13,INV-82373,Customer Beta,Widget A,86,146.53,12601.58,7863.31
2026-06-13,INV-80756,Customer Beta,Gadget Y,4,303.21,1212.84,739.76
2026-06-13,INV-58436,Customer Beta,Gadget Y,1,249.3,249.3,200.84
2026-06-13,INV-26538,Customer Gamma,Widget B,74,218.99,16205.26,11525.28
2026-06-13,INV-25720,Customer Gamma,Gadget X,15,360.96,5414.4,4492.85
2026-06-13,INV-46497,Customer Delta,Gadget X,64,138.9,8889.6,7255.03
2026-06-13,INV-19745,Customer Gamma,Widget A,11,374.7,4121.7,2702.23
2026-06-13,INV-77219,Customer Beta,Widget C,65,174.32,11330.8,8083.01
2026-06-14,INV-78327,Customer Alpha,Widget C,56,59.22,3316.32,2574.38
2026-06-14,INV-14670,Customer Beta,Widget C,72,333.95,24044.4,19701.82
2026-06-14,INV-38863,Customer Beta,Widget A,18,297.31,5351.58,4377.75
2026-06-14,INV-75106,Customer Gamma,Widget B,61,84.2,5136.2,4126.77
2026-06-14,INV-77673,Customer Beta,Widget C,26,321.04,8347.04,5193.34
2026-06-14,INV-37334,Customer Alpha,Widget B,56,42.96,2405.76,1778.9
2026-06-14,INV-92709,Customer Alpha,Widget B,54,347.11,18743.94,14120.65
2026-06-15,INV-49334,Customer Delta,Widget C,68,331.9,22569.2,14557.5
2026-06-15,INV-61407,Customer Gamma,Widget B,86,247.68,21300.48,17023.06
2026-06-15,INV-24728,Customer Gamma,Gadget Y,70,245.67,17196.9,10733.16
2026-06-15,INV-25180,Customer Delta,Widget C,58,169.44,9827.52,7523.99
2026-06-15,INV-62178,Customer Delta,Widget B,41,333.7,13681.7,9397.89
2026-06-15,INV-13796,Customer Delta,Widget B,63,304.52,19184.76,14806.9
2026-06-15,INV-63609,Customer Gamma,Widget C,65,115.4,7501.0,6096.42
2026-06-15,INV-63900,Customer Epsilon,Widget A,99,168.36,16667.64,12813.2
2026-06-15,INV-45168,Customer Delta,Gadget X,55,205.35,11294.25,9352.68
2026-06-15,INV-68672,Customer Beta,Gadget X,44,321.77,14157.88,8656.23
2026-06-15,INV-91957,Customer Beta,Gadget X,74,439.05,32489.7,23847.55
2026-06-15,INV-12610,Customer Epsilon,Widget A,79,171.55,13552.45,10181.15
2026-06-16,INV-82468,Customer Alpha,Gadget X,100,355.32,35532.0,29422.53
2026-06-16,INV-30577,Customer Alpha,Widget A,67,113.13,7579.71,5562.51
2026-06-16,INV-59005,Customer Delta,Gadget Y,92,122.37,11258.04,9010.05
2026-06-16,INV-11787,Customer Delta,Widget C,28,280.95,7866.6,5209.07
2026-06-16,INV-62158,Customer Alpha,Widget A,97,470.77,45664.69,28569.21
2026-06-17,INV-42415,Customer Beta,Widget A,37,157.72,5835.64,3836.94
2026-06-17,INV-95888,Customer Gamma,Widget A,96,70.58,6775.68,5393.53
2026-06-17,INV-20030,Customer Beta,Gadget X,95,439.54,41756.3,34052.09
2026-06-17,INV-12641,Customer Epsilon,Widget A,93,354.71,32988.03,25834.9
2026-06-17,INV-87095,Customer Epsilon,Widget A,78,460.3,35903.4,22399.74
2026-06-17,INV-65725,Customer Beta,Gadget X,78,431.06,33622.68,26770.14
2026-06-17,INV-44638,Customer Alpha,Gadget Y,39,144.28,5626.92,3661.25
2026-06-17,INV-63258,Customer Delta,Gadget Y,49,152.71,7482.79,4663.77
2026-06-17,INV-76400,Customer Gamma,Gadget Y,62,149.37,9260.94,7183.9
2026-06-17,INV-58855,Customer Delta,Widget B,3,496.65,1489.95,1164.98
2026-06-17,INV-62081,Customer Alpha,Gadget Y,58,119.79,6947.82,5862.55
2026-06-17,INV-50712,Customer Delta,Widget B,48,243.64,11694.72,7335.36
2026-06-17,INV-32184,Customer Beta,Widget C,81,488.15,39540.15,24667.01
2026-06-17,INV-90804,Customer Delta,Widget B,76,132.48,10068.48,6396.83
2026-06-17,INV-17724,Customer Epsilon,Gadget X,93,421.43,39192.99,30968.16
2026-06-17,INV-29741,Customer Gamma,Gadget X,53,162.61,8618.33,5898.96
2026-06-17,INV-10730,Customer Gamma,Widget A,89,287.0,25543.0,17921.83
2026-06-17,INV-75511,Customer Beta,Widget C,97,285.58,27701.26,20005.34
2026-06-17,INV-82719,Customer Beta,Widget C,42,236.07,9914.94,7146.18
2026-06-17,INV-11785,Customer Alpha,Widget A,55,352.64,19395.2,13458.75
2026-06-18,INV-24898,Customer Alpha,Gadget Y,22,106.71,2347.62,1919.03
2026-06-18,INV-73857,Customer Delta,Widget A,64,93.65,5993.6,4799.61
2026-06-18,INV-67079,Customer Epsilon,Widget B,54,205.71,11108.34,7489.11
2026-06-18,INV-83899,Customer Gamma,Widget C,67,167.97,11253.99,9255.13
2026-06-18,INV-90478,Customer Beta,Widget B,38,266.39,10122.82,6591.12
2026-06-18,INV-53276,Customer Epsilon,Widget C,78,133.11,10382.58,7431.02
2026-06-18,INV-51640,Customer Beta,Widget B,68,360.39,24506.52,17607.14
2026-06-18,INV-10734,Customer Beta,Gadget X,20,240.54,4810.8,4081.13
2026-06-18,INV-53389,Customer Beta,Widget C,26,350.08,9102.08,6684.87
2026-06-18,INV-55934,Customer Alpha,Widget A,80,239.66,19172.8,12253.59
2026-06-19,INV-65858,Customer Alpha,Widget C,25,144.54,3613.5,2909.55
2026-06-19,INV-43390,Customer Gamma,Gadget Y,48,316.01,15168.48,10630.33
2026-06-19,INV-29978,Customer Epsilon,Gadget Y,83,333.09,27646.47,17123.37
2026-06-19,INV-26607,Customer Beta,Widget A,36,97.38,3505.68,2597.41
2026-06-19,INV-87616,Customer Epsilon,Gadget Y,83,385.37,31985.71,21831.53
2026-06-19,INV-72050,Customer Gamma,Gadget Y,95,436.95,41510.25,31843.52
2026-06-19,INV-21971,Customer Beta,Widget B,1,393.85,393.85,333.7
2026-06-19,INV-52380,Customer Beta,Gadget Y,19,90.76,1724.44,1411.72
2026-06-19,INV-97142,Customer Alpha,Widget A,18,260.74,4693.32,3331.89
2026-06-19,INV-83419,Customer Gamma,Gadget X,39,255.18,9952.02,6263.05
2026-06-19,INV-50863,Customer Delta,Gadget X,100,198.91,19891.0,14294.06
2026-06-19,INV-38036,Customer Gamma,Gadget Y,68,48.32,3285.76,2468.74
2026-06-20,INV-42838,Customer Beta,Widget C,56,284.64,15939.84,11516.91
2026-06-20,INV-57931,Customer Epsilon,Widget A,56,329.53,18453.68,11893.45
2026-06-20,INV-35032,Customer Gamma,Gadget X,94,217.8,20473.2,15441.78
2026-06-20,INV-35668,Customer Gamma,Gadget X,23,467.26,10746.98,9122.68
2026-06-20,INV-53050,Customer Gamma,Gadget X,68,105.5,7174.0,5355.73
2026-06-20,INV-45786,Customer Gamma,Widget A,33,256.37,8460.21,5103.61
2026-06-20,INV-43166,Customer Gamma,Widget A,83,244.58,20300.14,12402.97
2026-06-20,INV-71709,Customer Alpha,Widget C,74,413.43,30593.82,24958.33
2026-06-20,INV-94875,Customer Delta,Gadget Y,63,95.15,5994.45,4720.53
2026-06-20,INV-30079,Customer Alpha,Gadget Y,5,191.07,955.35,719.6
2026-06-21,INV-68114,Customer Alpha,Widget B,54,418.69,22609.26,14240.59
2026-06-21,INV-35451,Customer Gamma,Widget A,13,430.37,5594.81,3745.0
2026-06-21,INV-51481,Customer Alpha,Gadget Y,43,420.26,18071.18,14674.84
2026-06-21,INV-97096,Customer Epsilon,Widget B,93,472.71,43962.03,32052.06
2026-06-21,INV-75735,Customer Delta,Gadget X,86,338.12,29078.32,17919.19
2026-06-21,INV-89761,Customer Gamma,Widget B,11,94.57,1040.27,635.74
2026-06-21,INV-10422,Customer Epsilon,Widget B,53,94.75,5021.75,3950.65
2026-06-21,INV-84471,Customer Gamma,Widget C,72,181.84,13092.48,8973.1
2026-06-21,INV-33920,Customer Epsilon,Widget A,60,53.2,3192.0,2647.77
2026-06-21,INV-32195,Customer Beta,Widget A,41,299.66,12286.06,10338.0
2026-06-22,INV-42339,Customer Gamma,Widget B,59,49.82,2939.38,2295.86
2026-06-22,INV-16990,Customer Beta,Widget C,96,380.36,36514.56,23120.42
2026-06-22,INV-64261,Customer Gamma,Gadget X,23,146.69,3373.87,2500.91
2026-06-22,INV-48657,Customer Beta,Widget B,35,442.95,15503.25,9988.4
2026-06-22,INV-57659,Customer Delta,Widget C,34,55.28,1879.52,1294.59
2026-06-23,INV-86706,Customer Delta,Gadget Y,81,346.65,28078.65,18043.86
2026-06-23,INV-66866,Customer Beta,Gadget X,69,288.67,19918.23,16899.4
2026-06-23,INV-82300,Customer Gamma,Widget C,27,177.67,4797.09,4039.74
2026-06-23,INV-71300,Customer Alpha,Widget C,66,388.97,25672.02,17060.43
2026-06-23,INV-72286,Customer Alpha,Widget C,15,263.34,3950.1,2993.3
2026-06-23,INV-96285,Customer Delta,Widget B,76,168.27,12788.52,9475.56
2026-06-23,INV-11035,Customer Alpha,Gadget Y,42,353.63,14852.46,11248.78
2026-06-23,INV-23134,Customer Delta,Widget B,61,174.01,10614.61,8088.02
2026-06-23,INV-12850,Customer Gamma,Widget B,40,89.75,3590.0,2644.73
2026-06-23,INV-62341,Customer Epsilon,Gadget X,59,300.85,17750.15,13731.95
2026-06-23,INV-73249,Customer Beta,Gadget X,33,364.45,12026.85,9022.97
2026-06-23,INV-76448,Customer Gamma,Gadget X,6,485.68,2914.08,2387.68
2026-06-23,INV-62527,Customer Delta,Widget A,55,389.3,21411.5,17953.45
2026-06-23,INV-88230,Customer Alpha,Gadget Y,21,260.98,5480.58,4552.11
2026-06-23,INV-53666,Customer Beta,Gadget Y,73,378.41,27623.93,17471.38
2026-06-23,INV-55364,Customer Alpha,Widget A,40,398.5,15940.0,10127.72
2026-06-24,INV-32553,Customer Beta,Gadget X,59,10.41,614.19,391.16
2026-06-24,INV-67219,Customer Gamma,Widget C,11,100.45,1104.95,899.92
2026-06-24,INV-59054,Customer Beta,Widget A,20,345.51,6910.2,5607.05
2026-06-24,INV-61648,Customer Delta,Widget A,21,178.91,3757.11,2696.48
2026-06-24,INV-41816,Customer Delta,Widget B,86,194.38,16716.68,11966.99
2026-06-24,INV-62413,Customer Delta,Widget A,17,165.99,2821.83,2352.89
2026-06-24,INV-61622,Customer Gamma,Widget C,87,367.88,32005.56,22600.67
2026-06-24,INV-86864,Customer Alpha,Gadget Y,45,249.27,11217.15,8806.67
2026-06-24,INV-57484,Customer Beta,Widget A,78,97.3,7589.4,4999.82
2026-06-24,INV-20127,Customer Epsilon,Widget C,1,309.18,309.18,243.61
2026-06-24,INV-67068,Customer Beta,Widget B,64,102.11,6535.04,4266.13
2026-06-24,INV-47350,Customer Gamma,Widget A,50,330.48,16524.0,11673.01
2026-06-24,INV-65277,Customer Delta,Widget C,87,412.42,35880.54,21840.72
2026-06-24,INV-70938,Customer Beta,Widget B,51,344.35,17561.85,14199.78
2026-06-24,INV-63015,Customer Gamma,Widget A,88,369.01,32472.88,24808.21
2026-06-24,INV-99954,Customer Beta,Widget A,41,73.08,2996.28,2177.52
2026-06-24,INV-65372,Customer Alpha,Gadget X,63,330.37,20813.31,15975.23
2026-06-24,INV-89119,Customer Gamma,Widget A,55,136.74,7520.7,5704.67
2026-06-24,INV-80126,Customer Epsilon,Gadget X,48,392.69,18849.12,14664.73
2026-06-25,INV-98436,Customer Beta,Widget A,55,270.54,14879.7,10354.31
2026-06-25,INV-87352,Customer Beta,Widget A,1,175.19,175.19,146.03
2026-06-25,INV-69636,Customer Beta,Widget C,66,408.29,26947.14,21070.16
2026-06-25,INV-74175,Customer Alpha,Gadget X,60,148.04,8882.4,5599.36
2026-06-25,INV-43072,Customer Gamma,Gadget X,7,445.69,3119.83,2407.25
2026-06-25,INV-81139,Customer Gamma,Gadget X,87,155.11,13494.57,10860.33
2026-06-25,INV-52550,Customer Beta,Widget C,38,184.87,7025.06,4245.8
2026-06-25,INV-79634,Customer Alpha,Widget C,77,64.72,4983.44,3901.91
2026-06-25,INV-28958,Customer Beta,Gadget X,23,51.18,1177.14,734.12
2026-06-25,INV-90903,Customer Delta,Gadget X,36,179.24,6452.64,4610.46
2026-06-25,INV-58863,Customer Epsilon,Widget B,73,234.63,17127.99,10604.52
2026-06-25,INV-23254,Customer Beta,Widget A,78,488.65,38114.7,28946.35
2026-06-25,INV-49581,Customer Epsilon,Gadget X,93,48.59,4518.87,3759.07
2026-06-25,INV-95576,Customer Delta,Gadget X,3,100.13,300.39,236.31
2026-06-25,INV-49741,Customer Delta,Widget A,15,398.89,5983.35,4443.98
2026-06-25,INV-16400,Customer Epsilon,Gadget Y,70,428.58,30000.6,19828.54
2026-06-26,INV-34341,Customer Delta,Gadget Y,28,382.75,10717.0,7600.89
2026-06-26,INV-33758,Customer Epsilon,Widget C,86,32.41,2787.26,1950.16
2026-06-26,INV-64306,Customer Gamma,Widget C,1,209.52,209.52,126.69
2026-06-26,INV-93211,Customer Gamma,Widget B,35,236.6,8281.0,6604.63
2026-06-26,INV-38974,Customer Alpha,Widget C,29,120.16,3484.64,2708.44
2026-06-26,INV-70377,Customer Epsilon,Widget A,37,366.8,13571.6,10210.31
2026-06-26,INV-72338,Customer Delta,Gadget Y,82,301.66,24736.12,18190.06
2026-06-26,INV-68246,Customer Alpha,Gadget Y,44,176.89,7783.16,5343.85
2026-06-26,INV-32283,Customer Delta,Widget B,96,254.5,24432.0,17910.12
2026-06-26,INV-20303,Customer Gamma,Gadget X,52,25.81,1342.12,1091.24
2026-06-26,INV-79414,Customer Epsilon,Gadget X,45,50.72,2282.4,1796.26
2026-06-26,INV-71260,Customer Gamma,Widget C,38,377.92,14360.96,10237.57
2026-06-26,INV-84041,Customer Beta,Widget A,80,296.62,23729.6,17941.15
2026-06-26,INV-82933,Customer Delta,Gadget X,98,21.47,2104.06,1774.44
2026-06-26,INV-89576,Customer Beta,Gadget X,49,461.38,22607.62,14308.91
2026-06-26,INV-84808,Customer Alpha,Widget A,51,116.97,5965.47,5058.91
2026-06-27,INV-62575,Customer Beta,Widget B,99,390.99,38708.01,30332.18
2026-06-27,INV-88544,Customer Delta,Gadget Y,46,378.13,17393.98,12254.84
2026-06-27,INV-92984,Customer Gamma,Widget C,99,187.96,18608.04,11656.26
2026-06-27,INV-62948,Customer Epsilon,Widget C,69,270.93,18694.17,12268.51
2026-06-27,INV-33281,Customer Delta,Gadget X,37,414.81,15347.97,10933.34
2026-06-27,INV-70820,Customer Gamma,Gadget X,1,271.01,271.01,185.24
2026-06-27,INV-64823,Customer Alpha,Widget B,50,294.28,14714.0,10366.38
2026-06-27,INV-89915,Customer Beta,Gadget X,82,24.23,1986.86,1303.48
2026-06-27,INV-12992,Customer Epsilon,Gadget Y,11,303.79,3341.69,2616.67
2026-06-27,INV-99700,Customer Epsilon,Widget C,32,91.56,2929.92,2216.11
2026-06-27,INV-95736,Customer Gamma,Widget A,3,374.05,1122.15,921.15
2026-06-27,INV-31152,Customer Epsilon,Gadget X,66,433.08,28583.28,23226.12
2026-06-27,INV-36186,Customer Gamma,Gadget X,93,438.58,40787.94,26259.39
2026-06-27,INV-85707,Customer Beta,Widget C,38,41.76,1586.88,964.38
2026-06-28,INV-33183,Customer Beta,Gadget X,88,305.59,26891.92,22788.97
2026-06-28,INV-53418,Customer Epsilon,Gadget X,83,64.47,5351.01,4018.62
2026-06-28,INV-14236,Customer Beta,Widget B,60,363.8,21828.0,13477.93
2026-06-28,INV-64668,Customer Epsilon,Gadget X,61,432.46,26380.06,16292.1
2026-06-28,INV-80014,Customer Epsilon,Widget C,16,360.74,5771.84,4338.95
2026-06-28,INV-62218,Customer Delta,Widget A,62,415.6,25767.2,15845.45
2026-06-28,INV-95148,Customer Gamma,Widget A,52,361.15,18779.8,13669.63
2026-06-28,INV-85997,Customer Delta,Gadget X,16,60.78,972.48,789.43
2026-06-28,INV-41859,Customer Beta,Widget A,47,212.32,9979.04,6835.23
2026-06-28,INV-19708,Customer Beta,Gadget X,34,57.59,1958.06,1489.12
2026-06-28,INV-48704,Customer Delta,Gadget X,97,129.92,12602.24,8380.49
2026-06-28,INV-87912,Customer Gamma,Gadget X,58,352.79,20461.82,15183.85
2026-06-28,INV-58608,Customer Beta,Widget A,19,265.67,5047.73,3061.37
2026-06-28,INV-30749,Customer Gamma,Gadget Y,92,152.7,14048.4,11747.24
2026-06-28,INV-30242,Customer Gamma,Gadget Y,61,359.41,21924.01,16844.65
2026-06-28,INV-93461,Customer Beta,Widget B,78,153.24,11952.72,8319.77
2026-06-28,INV-11581,Customer Alpha,Widget B,28,295.78,8281.84,5276.28
2026-06-28,INV-77740,Customer Gamma,Widget C,93,259.21,24106.53,19708.49
2026-06-28,INV-94390,Customer Delta,Gadget X,80,451.0,36080.0,30419.08
2026-06-29,INV-73602,Customer Epsilon,Gadget Y,41,266.44,10924.04,7586.69
2026-06-29,INV-11865,Customer Epsilon,Widget B,62,95.94,5948.28,4903.07
2026-06-29,INV-46479,Customer Gamma,Widget A,29,161.56,4685.24,3073.88
2026-06-29,INV-84633,Customer Alpha,Gadget Y,84,106.5,8946.0,6483.14
2026-06-29,INV-14304,Customer Epsilon,Widget A,30,373.28,11198.4,7736.86
2026-06-29,INV-80091,Customer Alpha,Gadget X,43,258.63,11121.09,7427.42
2026-06-29,INV-42072,Customer Alpha,Gadget Y,8,228.85,1830.8,1337.83
2026-06-29,INV-39928,Customer Beta,Widget C,89,468.8,41723.2,33978.57
2026-06-29,INV-46369,Customer Beta,Gadget X,6,489.89,2939.34,1958.9
2026-06-30,INV-39830,Customer Alpha,Widget B,17,266.05,4522.85,2782.53
2026-06-30,INV-80376,Customer Epsilon,Widget B,98,294.82,28892.36,20688.89
2026-06-30,INV-67920,Customer Gamma,Widget A,82,45.8,3755.6,2702.43
2026-06-30,INV-88419,Customer Delta,Widget A,26,58.94,1532.44,1145.26
2026-06-30,INV-24617,Customer Gamma,Gadget X,73,14.71,1073.83,759.67
2026-06-30,INV-69802,Customer Beta,Gadget X,76,404.83,30767.08,23186.17
2026-06-30,INV-92723,Customer Gamma,Widget A,97,209.51,20322.47,13569.02
