Date,Receipt No,Product,Category,Quantity,Unit Price,Amount,Cost
2026-05-21,R912951,Milk,Dairy,22,1.8,39.6,26.4
2026-05-21,R219284,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-05-21,R693563,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-21,R673680,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-05-21,R681305,Cereal,Breakfast,5,4.5,22.5,10.0
2026-05-21,R908304,Chips,Snacks,2,4.0,8.0,5.0
2026-05-21,R486856,Chips,Snacks,10,4.0,40.0,25.0
2026-05-21,R862232,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-21,R702492,Soda,Beverages,21,3.0,63.0,21.0
2026-05-21,R920740,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-05-22,R945877,Milk,Dairy,8,1.8,14.4,9.6
2026-05-22,R460353,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-22,R495806,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-05-22,R608095,Milk,Dairy,23,1.8,41.4,27.6
2026-05-22,R958712,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-05-22,R880986,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-22,R626916,Milk,Dairy,30,1.8,54.0,36.0
2026-05-22,R263190,Spices,Pantry,2,3.5,7.0,2.0
2026-05-22,R201395,Spices,Pantry,2,3.5,7.0,2.0
2026-05-22,R658884,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-05-22,R137470,Milk,Dairy,13,1.8,23.4,15.6
2026-05-22,R695301,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-05-22,R659930,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-22,R649726,Chips,Snacks,3,4.0,12.0,7.5
2026-05-22,R137757,Milk,Dairy,5,1.8,9.0,6.0
2026-05-22,R935699,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-05-22,R359594,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-05-22,R361597,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-05-22,R968041,Chips,Snacks,10,4.0,40.0,25.0
2026-05-22,R393418,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-05-22,R775705,Bread,Bakery,23,2.5,57.5,23.0
2026-05-22,R718442,Cereal,Breakfast,3,4.5,13.5,6.0
2026-05-22,R356021,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-05-22,R998556,Soda,Beverages,10,3.0,30.0,10.0
2026-05-22,R268268,Bread,Bakery,11,2.5,27.5,11.0
2026-05-22,R396667,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-05-22,R958044,Bread,Bakery,22,2.5,55.0,22.0
2026-05-22,R616996,Milk,Dairy,12,1.8,21.6,14.4
2026-05-22,R608726,Soda,Beverages,27,3.0,81.0,27.0
2026-05-22,R876067,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-05-22,R975774,Chips,Snacks,3,4.0,12.0,7.5
2026-05-22,R432113,Milk,Dairy,26,1.8,46.8,31.2
2026-05-22,R360754,Milk,Dairy,29,1.8,52.2,34.8
2026-05-22,R482417,Cereal,Breakfast,8,4.5,36.0,16.0
2026-05-22,R824604,Milk,Dairy,30,1.8,54.0,36.0
2026-05-22,R553971,Chips,Snacks,2,4.0,8.0,5.0
2026-05-22,R950964,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-05-22,R684644,Chips,Snacks,5,4.0,20.0,12.5
2026-05-22,R842510,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-05-22,R514578,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-22,R647194,Chips,Snacks,3,4.0,12.0,7.5
2026-05-22,R507880,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-22,R424947,Milk,Dairy,10,1.8,18.0,12.0
2026-05-22,R817108,Bread,Bakery,17,2.5,42.5,17.0
2026-05-22,R803832,Soda,Beverages,24,3.0,72.0,24.0
2026-05-22,R630145,Chips,Snacks,9,4.0,36.0,22.5
2026-05-22,R818967,Spices,Pantry,7,3.5,24.5,7.0
2026-05-22,R980702,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-05-22,R790307,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-22,R714938,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-05-22,R902764,Chips,Snacks,4,4.0,16.0,10.0
2026-05-22,R964032,Bread,Bakery,21,2.5,52.5,21.0
2026-05-22,R824583,Soda,Beverages,22,3.0,66.0,22.0
2026-05-22,R645188,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-05-22,R533408,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-05-22,R673906,Spices,Pantry,7,3.5,24.5,7.0
2026-05-22,R228742,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-22,R785800,Chips,Snacks,8,4.0,32.0,20.0
2026-05-22,R369892,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-05-22,R687525,Chips,Snacks,8,4.0,32.0,20.0
2026-05-22,R640776,Milk,Dairy,9,1.8,16.2,10.8
2026-05-22,R185295,Milk,Dairy,28,1.8,50.4,33.6
2026-05-22,R803535,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-05-22,R433486,Milk,Dairy,5,1.8,9.0,6.0
2026-05-22,R884210,Soda,Beverages,26,3.0,78.0,26.0
2026-05-22,R533617,Milk,Dairy,15,1.8,27.0,18.0
2026-05-22,R684768,Soda,Beverages,20,3.0,60.0,20.0
2026-05-22,R930617,Chips,Snacks,3,4.0,12.0,7.5
2026-05-22,R951741,Soda,Beverages,12,3.0,36.0,12.0
2026-05-22,R744077,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-05-22,R502563,Spices,Pantry,4,3.5,14.0,4.0
2026-05-22,R502945,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-22,R436015,Spices,Pantry,8,3.5,28.0,8.0
2026-05-22,R113193,Bread,Bakery,12,2.5,30.0,12.0
2026-05-22,R651615,Milk,Dairy,30,1.8,54.0,36.0
2026-05-22,R572349,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-05-22,R131873,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-05-22,R457443,Spices,Pantry,7,3.5,24.5,7.0
2026-05-22,R570615,Spices,Pantry,9,3.5,31.5,9.0
2026-05-22,R323439,Milk,Dairy,13,1.8,23.4,15.6
2026-05-22,R566287,Cereal,Breakfast,3,4.5,13.5,6.0
2026-05-22,R738057,Milk,Dairy,15,1.8,27.0,18.0
2026-05-22,R236508,Milk,Dairy,30,1.8,54.0,36.0
2026-05-22,R497432,Bread,Bakery,14,2.5,35.0,14.0
2026-05-22,R408654,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-23,R376143,Soda,Beverages,20,3.0,60.0,20.0
2026-05-23,R807808,Milk,Dairy,11,1.8,19.8,13.2
2026-05-23,R419159,Spices,Pantry,9,3.5,31.5,9.0
2026-05-23,R743796,Cereal,Breakfast,8,4.5,36.0,16.0
2026-05-23,R418655,Spices,Pantry,5,3.5,17.5,5.0
2026-05-23,R724861,Cereal,Breakfast,6,4.5,27.0,12.0
2026-05-23,R473123,Bread,Bakery,30,2.5,75.0,30.0
2026-05-23,R270813,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-05-23,R280711,Bread,Bakery,19,2.5,47.5,19.0
2026-05-23,R781154,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-23,R212003,Cereal,Breakfast,5,4.5,22.5,10.0
2026-05-23,R386676,Milk,Dairy,12,1.8,21.6,14.4
2026-05-23,R979378,Chips,Snacks,5,4.0,20.0,12.5
2026-05-23,R297763,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-05-23,R780687,Soda,Beverages,5,3.0,15.0,5.0
2026-05-23,R123844,Milk,Dairy,18,1.8,32.4,21.6
2026-05-23,R253775,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-05-23,R131463,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-23,R998046,Cereal,Breakfast,6,4.5,27.0,12.0
2026-05-23,R526748,Bread,Bakery,11,2.5,27.5,11.0
2026-05-23,R100006,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-05-23,R268492,Cereal,Breakfast,9,4.5,40.5,18.0
2026-05-23,R811675,Soda,Beverages,16,3.0,48.0,16.0
2026-05-23,R357345,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-05-23,R213582,Milk,Dairy,9,1.8,16.2,10.8
2026-05-23,R292648,Bread,Bakery,19,2.5,47.5,19.0
2026-05-23,R258063,Cereal,Breakfast,6,4.5,27.0,12.0
2026-05-23,R438572,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-05-23,R140079,Milk,Dairy,17,1.8,30.6,20.4
2026-05-23,R374025,Spices,Pantry,8,3.5,28.0,8.0
2026-05-23,R188284,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-05-23,R319355,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-23,R351033,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-05-23,R724473,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-23,R850147,Spices,Pantry,6,3.5,21.0,6.0
2026-05-23,R441814,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-05-23,R639456,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-05-23,R622958,Milk,Dairy,22,1.8,39.6,26.4
2026-05-23,R977282,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-05-23,R136777,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-05-23,R511855,Spices,Pantry,9,3.5,31.5,9.0
2026-05-23,R741705,Chips,Snacks,4,4.0,16.0,10.0
2026-05-23,R566760,Soda,Beverages,11,3.0,33.0,11.0
2026-05-23,R938061,Chips,Snacks,4,4.0,16.0,10.0
2026-05-23,R221298,Chips,Snacks,7,4.0,28.0,17.5
2026-05-23,R874103,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-05-23,R928522,Chips,Snacks,7,4.0,28.0,17.5
2026-05-23,R825880,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-23,R401121,Chips,Snacks,4,4.0,16.0,10.0
2026-05-23,R822243,Bread,Bakery,21,2.5,52.5,21.0
2026-05-23,R243770,Cereal,Breakfast,5,4.5,22.5,10.0
2026-05-23,R204139,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-05-23,R887568,Cereal,Breakfast,10,4.5,45.0,20.0
2026-05-23,R501314,Soda,Beverages,26,3.0,78.0,26.0
2026-05-23,R876714,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-05-23,R909285,Soda,Beverages,20,3.0,60.0,20.0
2026-05-23,R638291,Bread,Bakery,30,2.5,75.0,30.0
2026-05-23,R143566,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-23,R867561,Soda,Beverages,7,3.0,21.0,7.0
2026-05-23,R150828,Chips,Snacks,8,4.0,32.0,20.0
2026-05-23,R506562,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-05-23,R333518,Bread,Bakery,22,2.5,55.0,22.0
2026-05-23,R839247,Milk,Dairy,28,1.8,50.4,33.6
2026-05-23,R767492,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-05-23,R608199,Soda,Beverages,30,3.0,90.0,30.0
2026-05-23,R655920,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-23,R666330,Spices,Pantry,10,3.5,35.0,10.0
2026-05-23,R879705,Milk,Dairy,17,1.8,30.6,20.4
2026-05-23,R347110,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-05-23,R995713,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-23,R537247,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-05-23,R490588,Soda,Beverages,28,3.0,84.0,28.0
2026-05-23,R180609,Bread,Bakery,14,2.5,35.0,14.0
2026-05-23,R439880,Milk,Dairy,22,1.8,39.6,26.4
2026-05-23,R465022,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-05-23,R206010,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-05-23,R270494,Bread,Bakery,22,2.5,55.0,22.0
2026-05-23,R346797,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-05-23,R696839,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-23,R100653,Bread,Bakery,24,2.5,60.0,24.0
2026-05-23,R442018,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-23,R788280,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-23,R957489,Cereal,Breakfast,5,4.5,22.5,10.0
2026-05-23,R260347,Chips,Snacks,7,4.0,28.0,17.5
2026-05-23,R541341,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-05-23,R705245,Milk,Dairy,15,1.8,27.0,18.0
2026-05-23,R499501,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-05-23,R824055,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-05-23,R773499,Bread,Bakery,15,2.5,37.5,15.0
2026-05-23,R457371,Cereal,Breakfast,4,4.5,18.0,8.0
2026-05-23,R494297,Bread,Bakery,18,2.5,45.0,18.0
2026-05-23,R303493,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-05-23,R276493,Cereal,Breakfast,2,4.5,9.0,4.0
2026-05-23,R230528,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-23,R432648,Cereal,Breakfast,5,4.5,22.5,10.0
2026-05-23,R301657,Chips,Snacks,9,4.0,36.0,22.5
2026-05-23,R947557,Soda,Beverages,11,3.0,33.0,11.0
2026-05-23,R971741,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-05-23,R118772,Spices,Pantry,2,3.5,7.0,2.0
2026-05-23,R367033,Bread,Bakery,27,2.5,67.5,27.0
2026-05-23,R887692,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-05-23,R431469,Cereal,Breakfast,6,4.5,27.0,12.0
2026-05-23,R554227,Spices,Pantry,4,3.5,14.0,4.0
2026-05-23,R669781,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-05-23,R143122,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-05-23,R701179,Spices,Pantry,2,3.5,7.0,2.0
2026-05-23,R325980,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-05-23,R298613,Chips,Snacks,8,4.0,32.0,20.0
2026-05-23,R451975,Milk,Dairy,13,1.8,23.4,15.6
2026-05-23,R532796,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-23,R289246,Milk,Dairy,16,1.8,28.8,19.2
2026-05-23,R463345,Soda,Beverages,27,3.0,81.0,27.0
2026-05-23,R207074,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-05-23,R621254,Spices,Pantry,8,3.5,28.0,8.0
2026-05-23,R617494,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-05-23,R557830,Cereal,Breakfast,3,4.5,13.5,6.0
2026-05-23,R900516,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-23,R912922,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-05-23,R904880,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-05-23,R111207,Milk,Dairy,29,1.8,52.2,34.8
2026-05-23,R904150,Bread,Bakery,25,2.5,62.5,25.0
2026-05-23,R231367,Bread,Bakery,18,2.5,45.0,18.0
2026-05-23,R675395,Milk,Dairy,27,1.8,48.6,32.4
2026-05-23,R912608,Soda,Beverages,11,3.0,33.0,11.0
2026-05-23,R546458,Frozen Pizza,Frozen,10,5.5,55.0,30.0
2026-05-23,R350609,Chips,Snacks,8,4.0,32.0,20.0
2026-05-23,R679340,Cooking Oil,Pantry,9,6.0,54.0,40.5
2026-05-23,R190607,Spices,Pantry,5,3.5,17.5,5.0
2026-05-23,R646076,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-23,R416891,Spices,Pantry,2,3.5,7.0,2.0
2026-05-23,R907207,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-23,R530818,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-05-23,R989797,Cereal,Breakfast,8,4.5,36.0,16.0
2026-05-23,R590044,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-23,R991052,Bread,Bakery,26,2.5,65.0,26.0
2026-05-23,R930584,Soda,Beverages,27,3.0,81.0,27.0
2026-05-23,R426032,Cereal,Breakfast,3,4.5,13.5,6.0
2026-05-23,R369813,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-05-23,R375844,Bread,Bakery,16,2.5,40.0,16.0
2026-05-23,R608250,Milk,Dairy,9,1.8,16.2,10.8
2026-05-23,R400842,Chips,Snacks,5,4.0,20.0,12.5
2026-05-23,R848372,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-05-23,R835392,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-05-23,R327736,Chips,Snacks,7,4.0,28.0,17.5
2026-05-23,R986847,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-05-23,R280765,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-05-23,R248097,Chips,Snacks,8,4.0,32.0,20.0
2026-05-23,R637840,Soda,Beverages,21,3.0,63.0,21.0
2026-05-23,R747800,Soda,Beverages,26,3.0,78.0,26.0
2026-05-23,R586855,Cereal,Breakfast,2,4.5,9.0,4.0
2026-05-23,R433653,Milk,Dairy,12,1.8,21.6,14.4
2026-05-23,R528707,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-05-23,R358001,Spices,Pantry,6,3.5,21.0,6.0
2026-05-24,R823277,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-24,R340230,Milk,Dairy,30,1.8,54.0,36.0
2026-05-24,R588418,Spices,Pantry,6,3.5,21.0,6.0
2026-05-24,R341373,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-05-24,R505474,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-24,R921933,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-05-24,R773829,Cooking Oil,Pantry,9,6.0,54.0,40.5
2026-05-24,R170467,Chips,Snacks,9,4.0,36.0,22.5
2026-05-24,R841822,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-05-24,R333444,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-05-24,R876871,Bread,Bakery,25,2.5,62.5,25.0
2026-05-24,R548901,Bread,Bakery,30,2.5,75.0,30.0
2026-05-24,R561493,Soda,Beverages,20,3.0,60.0,20.0
2026-05-24,R583199,Soda,Beverages,25,3.0,75.0,25.0
2026-05-24,R761225,Milk,Dairy,7,1.8,12.6,8.4
2026-05-24,R767502,Chips,Snacks,7,4.0,28.0,17.5
2026-05-24,R971592,Cereal,Breakfast,6,4.5,27.0,12.0
2026-05-24,R277027,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-05-24,R334683,Cereal,Breakfast,9,4.5,40.5,18.0
2026-05-24,R157662,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-24,R354329,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-05-24,R365081,Milk,Dairy,26,1.8,46.8,31.2
2026-05-24,R369426,Bread,Bakery,20,2.5,50.0,20.0
2026-05-24,R106672,Spices,Pantry,2,3.5,7.0,2.0
2026-05-24,R361765,Cereal,Breakfast,10,4.5,45.0,20.0
2026-05-24,R251802,Soda,Beverages,18,3.0,54.0,18.0
2026-05-24,R795200,Bread,Bakery,10,2.5,25.0,10.0
2026-05-24,R275813,Milk,Dairy,28,1.8,50.4,33.6
2026-05-24,R710703,Chips,Snacks,2,4.0,8.0,5.0
2026-05-24,R546985,Bread,Bakery,21,2.5,52.5,21.0
2026-05-24,R117398,Milk,Dairy,10,1.8,18.0,12.0
2026-05-24,R460435,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-05-24,R164561,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-05-24,R512950,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-24,R829135,Chips,Snacks,5,4.0,20.0,12.5
2026-05-24,R499829,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-05-24,R836974,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-05-24,R776528,Chips,Snacks,2,4.0,8.0,5.0
2026-05-24,R372139,Soda,Beverages,26,3.0,78.0,26.0
2026-05-24,R832788,Milk,Dairy,27,1.8,48.6,32.4
2026-05-24,R926957,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-05-24,R245555,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-05-24,R407402,Chips,Snacks,8,4.0,32.0,20.0
2026-05-24,R124841,Bread,Bakery,11,2.5,27.5,11.0
2026-05-24,R436850,Cereal,Breakfast,9,4.5,40.5,18.0
2026-05-24,R883419,Bread,Bakery,24,2.5,60.0,24.0
2026-05-24,R690719,Spices,Pantry,3,3.5,10.5,3.0
2026-05-24,R966239,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-05-24,R785383,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-05-24,R800277,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-24,R407031,Spices,Pantry,2,3.5,7.0,2.0
2026-05-24,R910347,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-05-24,R719141,Cereal,Breakfast,5,4.5,22.5,10.0
2026-05-24,R823449,Bread,Bakery,16,2.5,40.0,16.0
2026-05-24,R246804,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-24,R286446,Spices,Pantry,7,3.5,24.5,7.0
2026-05-24,R488660,Cereal,Breakfast,5,4.5,22.5,10.0
2026-05-24,R391389,Spices,Pantry,2,3.5,7.0,2.0
2026-05-24,R238963,Chips,Snacks,6,4.0,24.0,15.0
2026-05-24,R466004,Bread,Bakery,19,2.5,47.5,19.0
2026-05-24,R512903,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-05-24,R357893,Cereal,Breakfast,3,4.5,13.5,6.0
2026-05-24,R117980,Bread,Bakery,12,2.5,30.0,12.0
2026-05-24,R211266,Cereal,Breakfast,2,4.5,9.0,4.0
2026-05-24,R503913,Spices,Pantry,7,3.5,24.5,7.0
2026-05-24,R302917,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-05-24,R658785,Milk,Dairy,30,1.8,54.0,36.0
2026-05-24,R250775,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-05-24,R617714,Soda,Beverages,13,3.0,39.0,13.0
2026-05-24,R165125,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-05-24,R745678,Cereal,Breakfast,4,4.5,18.0,8.0
2026-05-24,R459638,Bread,Bakery,27,2.5,67.5,27.0
2026-05-24,R796495,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-05-24,R174194,Chips,Snacks,10,4.0,40.0,25.0
2026-05-24,R865958,Soda,Beverages,22,3.0,66.0,22.0
2026-05-24,R294241,Frozen Pizza,Frozen,10,5.5,55.0,30.0
2026-05-24,R321618,Spices,Pantry,6,3.5,21.0,6.0
2026-05-24,R114405,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-05-24,R200494,Soda,Beverages,14,3.0,42.0,14.0
2026-05-24,R879061,Soda,Beverages,17,3.0,51.0,17.0
2026-05-24,R449298,Bread,Bakery,11,2.5,27.5,11.0
2026-05-24,R437733,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-05-24,R997142,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-05-24,R636334,Spices,Pantry,7,3.5,24.5,7.0
2026-05-24,R297769,Bread,Bakery,7,2.5,17.5,7.0
2026-05-24,R385987,Soda,Beverages,17,3.0,51.0,17.0
2026-05-24,R326106,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-24,R368926,Spices,Pantry,10,3.5,35.0,10.0
2026-05-24,R755190,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-05-24,R654647,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-05-24,R321984,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-24,R828216,Milk,Dairy,10,1.8,18.0,12.0
2026-05-24,R491950,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-05-24,R728966,Soda,Beverages,19,3.0,57.0,19.0
2026-05-24,R500886,Spices,Pantry,5,3.5,17.5,5.0
2026-05-24,R461536,Cereal,Breakfast,4,4.5,18.0,8.0
2026-05-24,R778956,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-24,R760687,Bread,Bakery,8,2.5,20.0,8.0
2026-05-24,R879437,Bread,Bakery,12,2.5,30.0,12.0
2026-05-24,R818411,Milk,Dairy,19,1.8,34.2,22.8
2026-05-24,R627200,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-05-24,R398175,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-05-24,R652611,Milk,Dairy,30,1.8,54.0,36.0
2026-05-24,R671759,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-05-24,R927090,Cereal,Breakfast,5,4.5,22.5,10.0
2026-05-24,R624301,Bread,Bakery,19,2.5,47.5,19.0
2026-05-24,R128275,Milk,Dairy,21,1.8,37.8,25.2
2026-05-24,R714847,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-24,R328754,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-05-24,R415897,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-05-24,R789863,Chips,Snacks,7,4.0,28.0,17.5
2026-05-24,R310822,Spices,Pantry,9,3.5,31.5,9.0
2026-05-24,R869430,Chips,Snacks,7,4.0,28.0,17.5
2026-05-24,R458700,Milk,Dairy,7,1.8,12.6,8.4
2026-05-24,R366267,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-05-24,R864834,Milk,Dairy,16,1.8,28.8,19.2
2026-05-24,R726128,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-05-24,R444601,Soda,Beverages,25,3.0,75.0,25.0
2026-05-24,R326601,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-05-24,R962693,Bread,Bakery,23,2.5,57.5,23.0
2026-05-24,R557278,Soda,Beverages,10,3.0,30.0,10.0
2026-05-24,R772196,Cereal,Breakfast,7,4.5,31.5,14.0
2026-05-24,R885551,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-05-24,R218764,Chips,Snacks,10,4.0,40.0,25.0
2026-05-24,R905573,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-05-24,R293316,Spices,Pantry,5,3.5,17.5,5.0
2026-05-24,R455722,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-05-24,R641103,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-05-24,R298279,Bread,Bakery,15,2.5,37.5,15.0
2026-05-24,R865291,Chips,Snacks,9,4.0,36.0,22.5
2026-05-24,R779516,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-05-24,R260206,Milk,Dairy,10,1.8,18.0,12.0
2026-05-24,R699893,Soda,Beverages,28,3.0,84.0,28.0
2026-05-25,R928411,Spices,Pantry,5,3.5,17.5,5.0
2026-05-25,R384926,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-05-25,R113885,Cereal,Breakfast,2,4.5,9.0,4.0
2026-05-25,R986333,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-05-25,R193111,Milk,Dairy,14,1.8,25.2,16.8
2026-05-25,R379889,Bread,Bakery,30,2.5,75.0,30.0
2026-05-25,R499028,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-05-25,R459790,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-05-25,R817924,Pasta,Dry Goods,3,1.5,4.5,2.4
