RESTAURANT SALES REPORT,,,,,,,,,
La Bella Cucina,,,,,,,,,
Q1-Q2 2026,,,,,,,,,
,,,,,,,,,
Date,Order ID,Item Name,Category,Qty,Price,Amount,Cost,Waiter,Table
03.04.2026,ORD-47551,Tiramisu,Desserts,3,8,24,9.0%,MARY,T5
04/03/2026,ORD-73718,Coffee,Drinks,3,4,12.00,3,MARY,T1
04/03/26,ORD-76037,Beef Burger,Burgers,2,14,28,12,sarah,t3
03/04/2026,ORD-90828,beef burger,Burgers,2,14,N/A,12.00,john,T5
03/04/26,ORD-54475,Pepperoni  Pizza,Pizza,2,18,36.0%,12,John,
03.04.2026,ORD-68147,Margherita Pizza,Pizza,3,15,45.00 EUR,15,john,
2026-04-03,ORD-41206,Coffee,Drinks,3,4,12,3,,
2026-04-03,ORD-87108,French Fries,Sides,3,5,15,4.50,sarah,
2026-04-03,ORD-64304,Margherita Pizza,Pizza,2,15,30,10,John,T5
2026-04-03,ORD-79946,Caesar Salad,Salads,2,12,24,8.00,Sarah,t3
03-04-2026,ORD-63585,MARGHERITA PIZZA,Pizza,2,15,30,10,Sarah,T5
nan,ORD-99464,Tiramisu ,Desserts,1,8,8,3,john,T5
04/03/2026,ORD-96983,Beef Burger,Burgers,2,14,28,12,Sarah,
2026-04-03,ORD-70398,chicken wings,Appetizers,1,10,10,4,,T1
2026-04-03,ORD-79921,Beef Burger,Burgers,3,14,42,18,john,T1
03-04-2026,ORD-11210,Pepperoni Pizza,Pizza,3,18,54.00,18,,
03 Apr 2026,ORD-33057,Caesar Salad,Salads,3,12,36,12,Sarah,T2
"Apr 03, 2026",ORD-28911,pepperoni pizza,Pizza,1,18,18,6,Sarah,T1
03.04.2026,ORD-74164,SODA,Drinks,1,3,3,0.5,john,null
03-04-2026,ORD-53265,Tiramisu,Desserts,3,8,24,9.00,,T1
03 Apr 2026,ORD-75927,Tiramisu,Desserts,1,8,8,nan,null,NA
04/03/26,ORD-19842,Tiramisu,Desserts,2,8,16,₺6.00,Sarah,T2
04/03/26,ORD-79226,Beef Burger,Burgers,1,14,14,NULL,John,nan
03 Apr 2026,ORD-67638,Pepperoni Pizza,Pizza,1,18,₺18.00,6.0%,john,T2
2026/04/03,ORD-90106,Bruschetta,Appetizers,1,7,7,2.5,sarah,T1
,ORD-19211,Bruschetta,Appetizers,3,7,21.0%,7.5,John,t3
04/03/26,ORD-46061,Margherita Pizza,Pizza,3,15,45,15.00,,T2
03-04-2026,ORD-81702,Beef Burger,Burgers,1,14,14.00 EUR,6,,T1
03/04/26,ORD-12472,Bruschetta,Appetizers,1,7,7,2.5%,john,T1
"Apr 03, 2026",ORD-62384,Tiramisu,Desserts,2,8,16,6,MARY,
"Apr 03, 2026",ORD-83571,French Fries,Sides,2,5,10,3.0,nan,t3
2026-04-03,ORD-85694,Pepperoni Pizza,Pizza,2,18,36.00,12,,null
04/03/2026,ORD-88236,Pepperoni Pizza,Pizza,1,18,18,6.00 USD,John,T2
03/04/26,ORD-17087,Beef Burger,Burgers,3,14,N/A,18,Sarah,T2
N/A,ORD-37098,Pepperoni Pizza,Pizza,2,18,36,12.00,MARY,T2
2026-04-03,ORD-46196,Coffee,Drinks,1,4,4,1,Sarah,T1
04/03/2026,ORD-78715,Bruschetta,Appetizers,2,7,n/a,5.0,John,null
03.04.2026,ORD-33932,Caesar Salad,Salads,1,12,12,nan,MARY,NA
2026-04-03,ORD-55579,Tiramisu,Desserts,2,8,16,6.0%,MARY,n/a
03-04-2026,ORD-81822,Chicken Wings,Appetizers,1,10,10,4.00,john,T2
03/04/2026,ORD-65286,Tiramisu,Desserts,3,8,24.0%,9.00,,T2
03-04-2026,ORD-41979,Soda,Drinks,3,3,9,1.50 USD,,
03-04-2026,ORD-77739,Coffee ,Drinks,2,4,₺8.00,2,john,T1
04/04/26,ORD-25881,French Fries,Sides,3,5,15.00,€4.50,MARY,T5
2026/04/04,ORD-54787,Margherita  Pizza,Pizza,2,15,30,10.00,MARY,t3
04.04.2026,ORD-34860,French Fries,Sides,1,5,€5.00,1.5,John,t3
04 Apr 2026,ORD-50043,Tiramisu,Desserts,1,8,8,3,Sarah,T1
04/04/2026,ORD-81193,Caesar Salad,Salads,3,12,"36,00",12,John,T2
04-04-2026,ORD-11420,Margherita Pizza,Pizza,1,15,15,5,John,NULL
"Apr 04, 2026",ORD-93305,Coffee ,Drinks,2,4,8.00,2,Sarah,
04/04/2026,ORD-83483,Caesar Salad,Salads,3,12,36,12,John,T1
04 Apr 2026,ORD-35224,Bruschetta,Appetizers,1,7,7.00 EUR,2.50,sarah,t3
04/04/2026,ORD-22778,Tiramisu,Desserts,3,8,24,9,john,t3
04 Apr 2026,ORD-45786,Caesar Salad,Salads,3,12,36,12,MARY,nan
"Apr 04, 2026",ORD-52974,SODA,Drinks,2,3,6,$1.00,MARY,
04/04/2026,ORD-34490,Soda,Drinks,1,3,3,0.50 USD,Sarah,T1
NA,ORD-78823,Chicken Wings,Appetizers,1,10,10,4,MARY,T2
04/04/2026,ORD-95512,Chicken Wings,Appetizers,3,10,30,12,null,t3
04/04/26,ORD-38307,Coffee,Drinks,3,4,12.00,3.00,sarah,
"Apr 04, 2026",ORD-35473,beef burger,Burgers,2,14,NA,12,john,T5
"Apr 04, 2026",ORD-33702,French Fries,Sides,2,5,10,3.0%,MARY,T1
04/04/2026,ORD-37178,Beef Burger,Burgers,3,14,42,18,NONE,T2
04/04/2026,ORD-21091,Bruschetta,Appetizers,2,7,14,5.00,john,NONE
04 Apr 2026,ORD-91925,Margherita Pizza,Pizza,2,15,30,10,sarah,t3
n/a,ORD-20337,Tiramisu,Desserts,1,8,NA,₺3.00,N/A,t3
2026-04-04,ORD-31519,Beef Burger,Burgers,3,14,42,18.00 EUR,john,--
04/04/2026,ORD-56869,French  Fries,Sides,2,5,10,3.00 EUR,MARY,
04 Apr 2026,ORD-65152,French Fries,Sides,1,5,5,1.50 EUR,john,T5
04/04/2026,ORD-35034,Soda,Drinks,2,3,$6.00,1.0%,null,
04/04/2026,ORD-42536,Beef Burger,Burgers,3,14,42,18,N/A,T5
2026/04/04,ORD-21294,Pepperoni Pizza,Pizza,1,18,18,null,MARY,T2
N/A,ORD-16414,BEEF BURGER,Burgers,1,14,14.00,6,sarah,T1
2026/04/04,ORD-98941,Bruschetta,Appetizers,2,7,14,5.0,John,t3
04 Apr 2026,ORD-33500,Beef Burger,Burgers,2,14,28,12,--,T5
2026-04-04,ORD-98858,Bruschetta,Appetizers,2,7,14,5.0,John,T5
2026-04-04,ORD-18502,Margherita Pizza,Pizza,3,15,45,15,MARY,T5
04/04/2026,ORD-49237,Caesar Salad,Salads,2,12,24.00,8,John,NONE
04.04.2026,ORD-72225,Soda,Drinks,1,3,3,0.5,MARY,t3
2026-04-04,ORD-36335,Coffee,Drinks,1,4,4,1,-,
04/04/2026,ORD-84848,Soda,Drinks,1,3,3,NA,,nan
04/04/26,ORD-80005,Pepperoni Pizza,Pizza,3,18,"54,00",18,john,t3
04 Apr 2026,ORD-72977,Margherita Pizza,Pizza,1,15,15.00 EUR,5,John,
04/04/2026,ORD-34470,Coffee,Drinks,2,4,8,€2.00,sarah,T5
04/04/26,ORD-39934,Chicken Wings,Appetizers,1,10,10,4,MARY,T5
04 Apr 2026,ORD-79210,Chicken Wings,Appetizers,3,10,30,12,MARY,t3
04/04/2026,ORD-67357,Bruschetta,Appetizers,2,7,"14,00",5.0,Sarah,T2
04 Apr 2026,ORD-25441,Caesar Salad,Salads,2,12,24.00,8,John,T2
04/04/2026,ORD-89275,Caesar Salad,Salads,2,12,24,8,sarah,T1
04/04/26,ORD-82007,Chicken Wings,Appetizers,1,10,10,4,,T5
04/04/26,ORD-24737,Pepperoni Pizza,Pizza,2,18,36,12,john,T1
2026-04-04,ORD-41085,Tiramisu,Desserts,2,8,16,6,MARY,T1
n/a,ORD-91649,Beef Burger,Burgers,2,14,28,12.00,john,T1
04/04/26,ORD-24065,Beef Burger,Burgers,2,14,28.00 TRY,12.0%,Sarah,T1
04/04/2026,ORD-36367,Chicken Wings,Appetizers,3,10,30.0%,12.00,sarah,T2
04 Apr 2026,ORD-29913,Bruschetta,Appetizers,3,7,21,7.5,john,t3
04.04.2026,ORD-70650,Soda,Drinks,3,3,9,1.5,,t3
04 Apr 2026,ORD-98551,Pepperoni Pizza,Pizza,3,18,54,18,MARY,
04.04.2026,ORD-51242,French Fries,Sides,2,5,10.00,"3,00",Sarah,
"Apr 04, 2026",ORD-90406,Tiramisu,Desserts,2,8,16,6.00 USD,John,t3
04 Apr 2026,ORD-36768,Caesar Salad,Salads,2,12,$24.00,8,Sarah,T5
2026-04-04,ORD-91620,Chicken Wings,Appetizers,3,10,30,12,,T5
04 Apr 2026,ORD-91127,FRENCH FRIES,Sides,1,5,5,$1.50,,null
04-04-2026,ORD-93426,Margherita Pizza,Pizza,3,15,45,15.00,NULL,T5
04/04/2026,ORD-31022,Caesar Salad ,Salads,2,12,24.0%,8,sarah,T5
04.04.2026,ORD-41717,Chicken Wings,Appetizers,3,10,30.00,12,john,T2
04/04/26,ORD-85998,  Chicken Wings  ,Appetizers,1,10,10.00,4,MARY,t3
04/04/26,ORD-26865,French Fries,Sides,3,5,15,4.5,John,
04/04/26,ORD-64016,Chicken Wings,Appetizers,3,10,30.00 USD,12.00,john,
04/04/2026,ORD-58505,Chicken Wings,Appetizers,2,10,20,8,,T1
04.04.2026,ORD-97976,Soda,Drinks,3,3,9.00,1.5%,null,T2
2026-04-04,ORD-17961,Soda,Drinks,1,3,3,0.50,MARY,T1
2026-04-04,ORD-58243,Margherita Pizza,Pizza,3,15,45,15.00,n/a,T5
2026/04/04,ORD-13817,Caesar Salad,Salads,1,12,12,4.00,Sarah,NA
2026-04-04,ORD-94375,  Chicken Wings  ,Appetizers,3,10,30,12,John,NONE
04/04/26,ORD-63278,Bruschetta,Appetizers,3,7,21,7.5,sarah,
04/04/2026,ORD-78046,Soda,Drinks,3,3,9,1.50,John,
04-04-2026,ORD-63335,Bruschetta,Appetizers,3,7,21.00,7.5,John,
04/04/2026,ORD-44166,tiramisu,Desserts,2,8,16.00,6,john,T5
2026/04/04,ORD-18662,Caesar Salad,Salads,1,12,-,4,,t3
04/04/2026,ORD-59241,Margherita Pizza,Pizza,2,15,30.00,10.0%,MARY,t3
"Apr 04, 2026",ORD-16969,Bruschetta,Appetizers,1,7,7,€2.50,MARY,n/a
2026/04/04,ORD-71529,Soda,Drinks,3,3,9.00,1.5,,T1
04/04/2026,ORD-77955,Beef Burger,Burgers,3,14,42,"18,00",NA,t3
"Apr 04, 2026",ORD-42649,  Coffee  ,Drinks,1,4,4,1,sarah,T5
04/04/2026,ORD-14813,Pepperoni Pizza ,Pizza,2,18,36.00,12,sarah,T1
04.04.2026,ORD-84646,Margherita Pizza,Pizza,3,15,45.00,15,Sarah,T2
04/04/2026,ORD-22730,Tiramisu ,Desserts,1,8,8,3,NA,
2026-04-04,ORD-78956,Tiramisu,Desserts,2,8,16,6,,T5
2026/04/04,ORD-85245,Coffee,Drinks,2,4,8,2,john,none
04/04/26,ORD-54190,Pepperoni Pizza,Pizza,2,18,36.00 TRY,12,John,T1
04/04/26,ORD-20391,Caesar Salad,Salads,3,12,36,12.00,MARY,t3
2026-04-04,ORD-55956,Bruschetta,Appetizers,3,7,21.00,7.50,NULL,T5
04.04.2026,ORD-41356,Margherita Pizza,Pizza,3,15,45,15,,t3
04 Apr 2026,ORD-10846,soda,Drinks,1,3,3,0.50,n/a,T5
04/04/26,ORD-38891,Coffee,Drinks,1,4,4.00,1,,T1
04.04.2026,ORD-66508,French Fries,Sides,3,5,15,4.5,John,T2
2026-04-05,ORD-22108,Chicken Wings,Appetizers,1,10,NA,4,sarah,NONE
NONE,ORD-83690,French Fries,Sides,2,5,10,3.0,,
05-04-2026,ORD-60497,  Pepperoni Pizza  ,Pizza,1,18,18,€6.00,MARY,t3
05/04/2026,ORD-79697,Coffee,Drinks,1,4,4,1,Sarah,
05-04-2026,ORD-68533,Caesar Salad,Salads,2,12,24,8,N/A,NONE
"Apr 05, 2026",ORD-22025,margherita pizza,Pizza,1,15,15,5,sarah,-
05.04.2026,ORD-47021,French Fries,Sides,1,5,5.0%,1.50,John,T5
05/04/26,ORD-89731,Beef Burger,Burgers,3,14,42,18,sarah,T5
05 Apr 2026,ORD-27867,Bruschetta,Appetizers,3,7,21,7.5,john,
05/04/2026,ORD-84965,Margherita Pizza,Pizza,1,15,15.00,5.00 TRY,,
2026/04/05,ORD-75633,Tiramisu,Desserts,1,8,8,3.00,John,T5
05/04/2026,ORD-88741,Coffee,Drinks,3,4,12,3.00,MARY,T5
05/04/26,ORD-30279,Chicken Wings,Appetizers,1,10,10.00,4,sarah,t3
04/05/26,ORD-43239,Coffee,Drinks,3,4,12.00,3.00 EUR,NA,T2
04/05/2026,ORD-87448,Chicken Wings,Appetizers,3,10,30,12,,t3
05/04/26,ORD-91935,French Fries,Sides,2,5,10,3.0,John,T2
2026/04/05,ORD-19435,Caesar Salad,Salads,3,12,36,12.00,John,NA
"Apr 05, 2026",ORD-91673,Pepperoni Pizza ,Pizza,1,18,18.0%,6.00,MARY,
05/04/2026,ORD-88194,Margherita Pizza,Pizza,1,15,15,5,John,t3
n/a,ORD-44337,Soda,Drinks,1,3,3,0.5,MARY,T5
05/04/26,ORD-80343,Chicken Wings,Appetizers,3,10,30,12,john,T1
04/05/26,ORD-91781,Pepperoni Pizza,Pizza,2,18,36,12,sarah,T2
05-04-2026,ORD-15595,Soda,Drinks,1,3,3.00,0.50,Sarah,n/a
05/04/2026,ORD-47233,Chicken Wings,Appetizers,1,10,10,4,null,T1
05.04.2026,ORD-16591,French Fries,Sides,1,5,5,1.5,sarah,T2
04/05/2026,ORD-95768,beef burger,Burgers,3,14,42.00 EUR,18,Sarah,none
04/05/26,ORD-78288,Margherita Pizza,Pizza,3,15,45.0%,15,john,T2
"Apr 05, 2026",ORD-22181,Soda,Drinks,3,3,9,£1.50,MARY,T5
05.04.2026,ORD-14956,Pepperoni Pizza,Pizza,1,18,18,6.00,sarah,T1
04/05/26,ORD-22633,  Soda  ,Drinks,1,3,3,"0,50",Sarah,T1
05.04.2026,ORD-66626,Beef Burger,Burgers,3,14,,"18,00",,nan
2026/04/05,ORD-30171,Chicken Wings,Appetizers,1,10,10,4,,
04/05/2026,ORD-45317,Soda,Drinks,3,3,9,1.5,MARY,t3
04/05/2026,ORD-44826,Coffee,Drinks,3,4,12,3,MARY,T5
05/04/2026,ORD-53874,Bruschetta,Appetizers,3,7,21,7.50,Sarah,
05/04/26,ORD-21160,Coffee,Drinks,1,4,4,1.00 EUR,john,T1
05 Apr 2026,ORD-44086,Margherita Pizza,Pizza,2,15,30,10,john,nan
05.04.2026,ORD-10254,Beef Burger,Burgers,2,14,28.00,12,-,
05/04/26,ORD-58701,Bruschetta,Appetizers,3,7,21.00 TRY,7.5,,T1
2026-04-05,ORD-48619,Chicken Wings,Appetizers,2,10,nan,"8,00",MARY,null
05/04/26,ORD-61881,Soda,Drinks,3,3,9,1.5,,T5
04/05/26,ORD-79919,Beef Burger,Burgers,2,14,28.00,£12.00,MARY,T1
"Apr 05, 2026",ORD-55846,Margherita Pizza,Pizza,3,15,"45,00",15,John,t3
05 Apr 2026,ORD-35043,Coffee,Drinks,3,4,12,3,,t3
"Apr 05, 2026",ORD-23867,Chicken Wings,Appetizers,1,10,10,4,MARY,T1
04/05/2026,ORD-17898,BRUSCHETTA,Appetizers,3,7,21,7.5,Sarah,
05-04-2026,ORD-50033,Bruschetta,Appetizers,2,7,14,5.0,Sarah,t3
05.04.2026,ORD-90392,Soda,Drinks,2,3,6.00,1.0,Sarah,T2
2026/04/05,ORD-11276,Beef Burger,Burgers,1,14,14,6,john,T5
04/05/2026,ORD-65289,Margherita Pizza,Pizza,3,15,45,15,sarah,T5
05/04/2026,ORD-15037,Soda,Drinks,3,3,9.0%,1.5,Sarah,nan
2026-04-05,ORD-33583,coffee,Drinks,2,4,8,2.00,,T5
05.04.2026,ORD-63724,Margherita Pizza,Pizza,2,15,30,10.00,-,
05/04/26,ORD-59426,Tiramisu,Desserts,1,8,8,n/a,sarah,T1
05 Apr 2026,ORD-13733,  Margherita Pizza  ,Pizza,3,15,45,15,--,T2
05/04/2026,ORD-13160,Coffee,Drinks,2,4,8,2,Sarah,
04/05/2026,ORD-14418,Pepperoni Pizza,Pizza,2,18,36,12,,none
2026/04/05,ORD-44751,Chicken Wings,Appetizers,3,10,30,none,john,
N/A,ORD-66008,French Fries,Sides,3,5,15,4.5,Sarah,
04/05/2026,ORD-33500,Beef Burger,Burgers,2,14,₺28.00,£12.00,Sarah,--
05 Apr 2026,ORD-58858,French Fries,Sides,1,5,5,1.5,Sarah,T2
05 Apr 2026,ORD-24386,Pepperoni Pizza,Pizza,1,18,18.00,6,John,-
05-04-2026,ORD-56394,Caesar Salad,Salads,3,12,36,12,MARY,
04/05/26,ORD-44089,Coffee,Drinks,1,4,4,1,John,T1
2026-04-05,ORD-56678,Coffee,Drinks,1,4,NULL,1,John,
05 Apr 2026,ORD-62835,Caesar Salad ,Salads,2,12,24.00,8,,none
-,ORD-97930,margherita pizza,Pizza,2,15,30,10,--,
04/05/26,ORD-67521,Caesar Salad,Salads,2,12,24.00,8.0%,sarah,T1
05 Apr 2026,ORD-51457,Chicken  Wings,Appetizers,3,10,30,12,,N/A
05/04/2026,ORD-64719,Bruschetta,Appetizers,1,7,7.0%,2.5,null,T5
05.04.2026,ORD-87243,chicken wings,Appetizers,1,10,10,4.00,,
04/05/2026,ORD-68900,Margherita Pizza,Pizza,2,15,30,10,n/a,NA
05/04/2026,ORD-88404,BRUSCHETTA,Appetizers,3,7,21,7.50,John,
"Apr 05, 2026",ORD-58781,Caesar Salad,Salads,2,12,24,8.00,John,T5
05.04.2026,ORD-54083,Bruschetta,Appetizers,1,7,7.00,2.50 TRY,sarah,
05/04/26,ORD-76718,Beef Burger,Burgers,1,14,14,6,john,none
05 Apr 2026,ORD-44164,Margherita Pizza,Pizza,3,15,45,15,Sarah,
05-04-2026,ORD-78630,Beef Burger,Burgers,1,14,14,6,,t3
04/05/26,ORD-40509,Margherita Pizza,Pizza,3,15,45.00,15,sarah,t3
2026/04/05,ORD-34086,Tiramisu,Desserts,3,8,24,9,,T5
04/05/2026,ORD-54584,margherita pizza,Pizza,1,15,15,€5.00,,T5
05-04-2026,ORD-57203,Beef Burger,Burgers,3,14,42.0%,18.00,Sarah,t3
04/05/26,ORD-56906,Soda,Drinks,1,3,3,0.5,nan,n/a
"Apr 05, 2026",ORD-95084,Margherita Pizza,Pizza,1,15,15,5,MARY,t3
05.04.2026,ORD-82044,Tiramisu,Desserts,3,8,24.00 TRY,9,John,T1
05/04/26,ORD-71518,Tiramisu,Desserts,2,8,16,6,john,nan
05/04/26,ORD-94651,Coffee ,Drinks,3,4,12,3.00 EUR,John,
04/05/2026,ORD-12131,Beef Burger,Burgers,2,14,"28,00",12.00,Sarah,t3
05-04-2026,ORD-32195,Beef Burger,Burgers,2,14,28,12.00,john,T2
"Apr 05, 2026",ORD-86358,Bruschetta,Appetizers,3,7,21,7.5,sarah,t3
N/A,ORD-82728,French Fries,Sides,2,5,none,£3.00,Sarah,T2
2026/04/05,ORD-90580,pepperoni pizza,Pizza,1,18,18.0%,6.00,MARY,-
"Apr 06, 2026",ORD-86446,Caesar Salad,Salads,2,12,24,8,Sarah,
,ORD-47565,Coffee,Drinks,2,4,8,2,sarah,t3
04/06/2026,ORD-46041,Pepperoni Pizza,Pizza,1,18,18,6.00,John,T5
06/04/26,ORD-66829,Caesar Salad,Salads,1,12,12,4,sarah,t3
04/06/2026,ORD-30513,Caesar Salad,Salads,1,12,12,4,,NULL
06-04-2026,ORD-41638,Margherita  Pizza,Pizza,2,15,30.00 USD,10,MARY,n/a
2026/04/06,ORD-77237,Beef Burger,Burgers,3,14,42,18.0%,NA,t3
04/06/26,ORD-88604,bruschetta,Appetizers,1,7,7,2.50,sarah,T5
04/06/2026,ORD-85173,Soda,Drinks,3,3,9,1.5,John,T5
06-04-2026,ORD-49419,Bruschetta,Appetizers,2,7,14,5.0,N/A,T2
06/04/26,ORD-77842,Beef Burger,Burgers,3,14,42,18,MARY,T1
04/06/2026,ORD-79488,Caesar Salad,Salads,3,12,36.00,12.00,john,T2
06-04-2026,ORD-44834,Chicken Wings,Appetizers,3,10,30.00 USD,12,Sarah,t3
"Apr 06, 2026",ORD-59415,  Soda  ,Drinks,3,3,9.00 EUR,1.5,john,T1
04/06/2026,ORD-39614,Bruschetta,Appetizers,2,7,14,5.00,John,t3
04/06/2026,ORD-41505,Margherita Pizza,Pizza,3,15,45,"15,00",John,T1
"Apr 07, 2026",ORD-97263,Beef Burger,Burgers,2,14,28.00,12.00,Sarah,T2
04/07/26,ORD-53611,Soda,Drinks,3,3,9,1.50,sarah,
"Apr 07, 2026",ORD-48102,Beef Burger,Burgers,1,14,14,6,John,t3
07/04/26,ORD-32054,Chicken Wings,Appetizers,1,10,10,4,,T1
2026-04-07,ORD-46377,Chicken Wings,Appetizers,3,10,30.00,"12,00",,t3
07.04.2026,ORD-50427,Caesar Salad,Salads,3,12,36,"12,00",John,T1
2026-04-07,ORD-10622,Chicken Wings,Appetizers,3,10,30,12,--,nan
04/07/26,ORD-43193,Caesar Salad,Salads,1,12,12.0%,4,sarah,T2
none,ORD-99470,Caesar Salad,Salads,3,12,36,12.00,,n/a
07-04-2026,ORD-99666,Margherita Pizza,Pizza,1,15,N/A,5,sarah,NA
04/07/2026,ORD-76833,Chicken Wings,Appetizers,1,10,10.0%,4,Sarah,
07-04-2026,ORD-27227,Tiramisu,Desserts,3,8,24,9,MARY,T2
04/07/2026,ORD-63988,Coffee,Drinks,1,4,4,1,John,T1
"Apr 07, 2026",ORD-98724,Soda,Drinks,1,3,3,0.5,John,T2
04/07/2026,ORD-22222,Bruschetta,Appetizers,1,7,7,2.5,john,T1
2026/04/07,ORD-78917,Soda,Drinks,3,3,9,1.5,john,
2026-04-07,ORD-16255,Pepperoni Pizza,Pizza,2,18,36.00,12,MARY,T5
07.04.2026,ORD-41597,Caesar Salad,Salads,2,12,24,8,Sarah,T5
04/07/26,ORD-38220,Chicken Wings,Appetizers,1,10,10.00,4,Sarah,
--,ORD-17172,Tiramisu,Desserts,2,8,16,6,John,
04/08/26,ORD-99588,Soda,Drinks,1,3,--,0.5,,
"Apr 08, 2026",ORD-43467,Coffee,Drinks,3,4,12,"3,00",nan,t3
04/08/26,ORD-84100,Tiramisu,Desserts,3,8,£24.00,9,MARY,T2
08.04.2026,ORD-26721,Coffee,Drinks,2,4,8,2,John,t3
"Apr 08, 2026",ORD-28274,Coffee,Drinks,2,4,"8,00",2,,T1
08-04-2026,ORD-58001,Tiramisu,Desserts,3,8,"24,00","9,00",,T5
null,ORD-97148,Coffee,Drinks,1,4,£4.00,1,,--
04/08/2026,ORD-59614,  Margherita Pizza  ,Pizza,2,15,30.0%,10,MARY,t3
08-04-2026,ORD-93942,Coffee,Drinks,2,4,8,2,Sarah,T5
04/08/26,ORD-74972,Bruschetta,Appetizers,3,7,21.00,7.50,,T2
2026/04/08,ORD-27137,Caesar Salad,Salads,3,12,36,12,sarah,
08/04/2026,ORD-30959,Coffee,Drinks,2,4,8,2,,t3
"Apr 08, 2026",ORD-71052,Soda,Drinks,3,3,9,1.5,MARY,T5
04/08/26,ORD-37890,Margherita Pizza,Pizza,2,15,30,10,sarah,T1
08/04/26,ORD-80276,Bruschetta,Appetizers,2,7,14,5.0,sarah,T5
08/04/26,ORD-10821,Tiramisu,Desserts,3,8,24,9,John,T1
08.04.2026,ORD-26998,Soda,Drinks,1,3,3,0.5,null,nan
08/04/2026,ORD-90671,Pepperoni Pizza,Pizza,2,18,£36.00,12,john,T5
N/A,ORD-40463,Tiramisu,Desserts,1,8,8,3,John,T5
04/08/2026,ORD-51027,Pepperoni Pizza,Pizza,2,18,36,12,null,T5
08/04/2026,ORD-49403,Coffee,Drinks,1,4,$4.00,"1,00",sarah,
2026-04-08,ORD-32663,French Fries,Sides,3,5,"15,00",4.5,,T1
2026/04/08,ORD-19225,Margherita Pizza,Pizza,1,15,15,5,Sarah,T1
08/04/26,ORD-30683,Coffee,Drinks,3,4,£12.00,$3.00,John,t3
08 Apr 2026,ORD-93740,Caesar Salad,Salads,1,12,12,4,Sarah,T2
"Apr 08, 2026",ORD-97914,Bruschetta,Appetizers,2,7,14,5.00 EUR,John,T1
"Apr 08, 2026",ORD-92745,FRENCH FRIES,Sides,1,5,5.00,1.5,,t3
08/04/26,ORD-28229,French Fries,Sides,3,5,15.00,4.5,john,t3
04/08/26,ORD-39446,Bruschetta,Appetizers,3,7,21,7.5,MARY,t3
2026-04-08,ORD-84722,Margherita Pizza,Pizza,2,15,30,10,sarah,T5
04/08/2026,ORD-36094,Coffee,Drinks,3,4,12,3,n/a,T2
08/04/2026,ORD-47454,Chicken Wings,Appetizers,1,10,"10,00",4,john,T1
08-04-2026,ORD-49726,Pepperoni Pizza,Pizza,2,18,36,12,MARY,t3
08/04/2026,ORD-82935,Beef Burger,Burgers,2,14,28,12.00,,none
08 Apr 2026,ORD-71368,French Fries,Sides,3,5,15,4.5,sarah,t3
04/08/26,ORD-35079,Soda,Drinks,1,3,3.00,nan,,t3
08-04-2026,ORD-81349,Beef Burger,Burgers,3,14,42.00,18,Sarah,t3
nan,ORD-29393,Chicken Wings ,Appetizers,2,10,20,8.0%,Sarah,N/A
08/04/2026,ORD-82702,Coffee,Drinks,3,4,12,3.00,john,
04/08/2026,ORD-67146,Caesar Salad,Salads,2,12,24,8.00,sarah,none
2026-04-08,ORD-57171,Margherita Pizza,Pizza,3,15,45,15,Sarah,T2
2026-04-08,ORD-41763,Pepperoni Pizza,Pizza,2,18,36,12,Sarah,-
08/04/26,ORD-17258,  Pepperoni Pizza  ,Pizza,1,18,18.00,6,N/A,T1
null,ORD-89162,Beef Burger,Burgers,2,14,28,12,john,t3
09/04/26,ORD-78043,Chicken Wings,Appetizers,3,10,30,12,,
"Apr 09, 2026",ORD-10382,Soda,Drinks,1,3,NA,"0,50",sarah,t3
09-04-2026,ORD-36316,Tiramisu,Desserts,2,8,16.00,6,,T5
"Apr 09, 2026",ORD-24819,French Fries,Sides,1,5,5,1.5,sarah,T5
09.04.2026,ORD-78063,pepperoni pizza,Pizza,3,18,54.00,18,MARY,
04/09/2026,ORD-86834,Pepperoni Pizza,Pizza,3,18,54,NULL,john,T5
2026-04-09,ORD-43330,  Soda  ,Drinks,2,3,£6.00,1.0,sarah,
09.04.2026,ORD-24251,Beef Burger,Burgers,3,14,42,18.00,john,t3
09/04/2026,ORD-27416,Pepperoni Pizza,Pizza,3,18,54,18,john,T1
"Apr 09, 2026",ORD-98564,Caesar Salad,Salads,2,12,24,8.00 USD,,T5
"Apr 09, 2026",ORD-17333,  Tiramisu  ,Desserts,1,8,8,3,sarah,
09 Apr 2026,ORD-69983,Caesar Salad,Salads,3,12,36,12,,none
2026-04-09,ORD-65316,Beef Burger,Burgers,3,14,42,18,sarah,T5
09/04/2026,ORD-68785,French Fries,Sides,1,5,5,1.5,-,NULL
09 Apr 2026,ORD-73882,Soda,Drinks,2,3,6,$1.00,MARY,
09-04-2026,ORD-28939,Chicken Wings,Appetizers,1,10,10,4,MARY,T1
"Apr 09, 2026",ORD-13094,Beef Burger,Burgers,1,14,14,6,john,T5
2026/04/09,ORD-70054,Margherita Pizza,Pizza,1,15,15,5,,T1
2026-04-09,ORD-85550,Soda,Drinks,2,3,6,1.00 USD,,T2
2026-04-09,ORD-64298,Coffee,Drinks,1,4,4,1,sarah,t3
04/09/26,ORD-13017,Bruschetta,Appetizers,1,7,7.00,2.50,,t3
